"user_id","id"
79959,"46,9,10,44"
85883,"2,10,22,41,34,37,45,47"
1013678,"25,14,20,46,40,42,2,37,17"
461105,"48,24,15,9,36,42,21,5,25,20,28,41,44"
124396,"38,9,39,11,45,5,1,40,20,32,18,35"
1089212,"34,20,29,19,43,17,6,47,13,37"
66724,"32,46,20,31,2,42,44,40,6,17,47,34,10,28,25,7,22"
175800,"15,33,23"
1127815,"35,12,32,20"
454780,"45,42,2,7,33,20,16,37,39,32,17,11,31,9,3,40"
1104724,"3,25,32,6"
450555,"17,28,22,43"
123410,"23,44,48,11,17,6,25,32,34,38,37,41,2,28,15,1,40,39,27"
536072,"2,44,38"
1173222,"9,13,39,47,1,3,17,37,38,36"
584269,"14,37,1,26,22,44,45,10,40,42"
474866,"12,19,2,36,13,21,8,23,3,1,6,40,42,26,28,25"
1269579,"10,2,45,28,32,14,48,16,25,40"
984470,"14"
451145,"26,47,24,17,33,42,2,1,9,39,3,23,28,13,11,7,40"
322727,"19,29,12,23,9,6,1,31,11"
1310042,"23,29,14,44,37,6,33,42"
476723,"32,34,18,38,23,27,46"
944072,"36,14,34,10,45,44,19,12,1"
995960,"39"
1228519,"3,31,37,48,16,8,23,9"
884172,"34,13,32,44,1,8,14,21,16"
916836,"5,22,31"
181626,"37,26,27,5,44,25,20,46"
319403,"32,48,9,10,44"
1439354,"26,17,43,23,38,6,8,5,21,36,4"
864837,"25,38,43,39,36,13,28,6,35"
946274,"14,48,21,16,28,12,32,1,47,2,46,31"
389943,"39,4,3,10,44,47,38,9,36"
199636,"3,36,28,41,47,6,39,48"
1271931,"37,25,6,26,44,41,13,47,39,14,3,34,22"
907997,"41,23,39,2,25,20,14"
277985,"48,23,13,1"
12100,"44,45,2,41,15,37,39"
981233,"21"
1069992,"45,19,41,16,31,38,2,23,1"
413199,"46,7,14,33,20,1,32,27,17,6"
394500,"24,7,16,6,29,12,40,25,34,21"
581245,"44,7,2,38,26,41,22"
266181,"10,13,11"
556783,"44,25,22,6,47,36,46,23,11,34"
1139890,"38,30,39,37,32,17,6,44,2,31,20,12,1,43"
774159,"40,10,43,6,17,32,25,4,8,21,14,22,33,38"
437611,"2,28,39,42,27,6"
897862,"2,34,16,23,43,10"
371939,"42,10,22,1,46,8,21,2"
519989,"27,46,28,2,34,13,6"
1101423,"18,7,48,36,47,44,45,8,6,15"
1464626,"42,44,36,30,4,11,1,22,25,20,46,10,18,40,38"
964671,"9,17,1,3,18,25,37"
172168,"3,2,22,28,45"
1432127,"45,34,13,37,21,39,2,35,46,25,43,9"
396568,"16,2,12,41,9,14,28,43,20,22,25,46"
1135340,"32,39"
232350,"36,27,23,38,9,28,34,37,45"
601445,"23,38,9,7,27,11,41"
65968,"3,1,48"
924673,"40,24,14,25,2,3,9"
1255616,"19,6,39,31,2,38,17,45,22"
1277377,"38,9,12,13,45,11,1,25,18,31,43,23"
1227991,"17,3,1,43,25,46,42,41,34,37,23,9,47,6,2,4,29"
778148,"3,44,45"
1020424,"36,19,24,12,29,35,39,37,26,28,23,45,10,44,31"
327131,"27,18,26,9,15,12,16,45,38,23,25,28,11,3,4,37,29"
65584,"33,24,32,3,19,27,9"
359518,"3,2,39,37"
733965,"21,45,25,1,5,6,38,43,8,14,10"
455233,"4,25,46,40,24,3,44,47"
423932,"4,20,14,28,6,33,48,24,32,13,26,41,35"
811920,"45,34,46,25"
1453542,"10,23,6,47,41,1,42,39,16,13"
12100,"30,25,14,10,45,17,12,40,9,48,26,28,11"
1187864,"39,13,20,2,26,42,23,38,45,44"
784783,"38,9"
1111475,"26,41,43,46,33,20,42,8,2,21,32,1"
1081553,"39,29,1,42,2,10,13,37,12,35,36,8,27,22,45"
39618,"17,10,44,40,34,47,2"
965759,"42,45"
984816,"44,19,36,40,42,22,1,16,14,32,3,46,45,43,23"
1417089,"44,22,8,34,2,39,9,38,21,26,45,1,47,6,43,41"
410012,"13,16,28,37,9,26,34,5"
417046,"18,28,26,37,34,39,13,9"
773812,"20,8,18,30,42,45,39,37,43,38,10,9,7"
1272975,"10,44,8"
1436747,"13,32,40,20,1,44,39,37,10,42,22,7,3,30,2,33,9"
194930,"46,25,32,18,27,43"
803914,"3,39,34,44,23,6,32,8,43,42,10,45"
169968,"13,34,41,1,40,25,10,23,38,5,11,2,44,22,42,9,43,32,20"
1038282,"8,16,14,21,32,46,5,43,48,42,44"
1326464,"12,2,47,17,3,10,5,48,6,40,36,9,43,14,15"
1246941,"1,34,39,13,16,17,33,2,42,44,7"
674224,"10,43,38,25"
152254,"38,43,22,36,6,31,2,4"
503036,"36,22,6,43,45,1,23,25,46,32,34,11,19"
504753,"44,22,47,25,20"
1451851,"17,28,2,3,22,47,19,34,42,45,10,43,23,38"
468378,"27,10,2,18,3,29,6,17,12,44"
1441925,"25,26,47,39,46,2,27,44,10,23,36,19,35,1,11"
912486,"5,45,42,10,14,37"
168292,"31,13,18,10,12,6,15,2,24,22,38,28,26,19,39"
753194,"47,17,6,14,42,45,1,32"
374479,"34,13"
153728,"20,1,2,36,28,26"
7108,"45,14,44,21,31,30,39,34,40,2,20,36,15"
615726,"44,2,34,37,13,39,1,40,10,6,9,38,20"
1178195,"29,17,38,19,26,28,41,1"
956674,"13,37,4,19"
51229,"28,26,33,32,6,17,30,36,31,37"
945288,"1,10,31,37,2,3,46,36"
617630,"47,22,4,1,37,34,31,44,2,48,3"
1289279,"43,25,14,16,3,7,42"
192639,"3,29,13,22,46,25,31,47,27,41,15"
1138460,"39,34"
1020778,"43,13,39,23,40,27,26"
30403,"3,1,24,19,11,36,10,14,48,34,18,4,9"
1090373,"37,32,25,13,34,26,10,41,43,18,17,47,8,40"
538063,"2,42,34,13,8,18"
155712,"35"
155989,"14,21"
1113337,"22,10,45,42,16,11,26,34"
1441925,"3,18,19,8,20,23,26,39,37,13"
1461648,"1,5,46,26,28"
1364405,"4,27,34,44,37,47,43,1,3,32,48"
711963,"46,18,20,32"
737770,"13,7,45,2,10,6,17,37,46,44,27,20,40,25"
703079,"39"
517645,"7,37,44,2,45,18,38,43"
877465,"2,9"
872717,"25,9,23,14,37,21,30,34"
268303,"4,20,25,32,29,18,27,43,46"
699500,"13,34,26,37,39,3,48,16"
37527,"20,32,34,24,16"
1065953,"28,41,38,47,6,42,10"
1040528,"48,9,23,38"
1079740,"1,28,41,32"
431965,"40,3,1,2,29,37,48,21,8,4,6,17,25,34"
1048701,"26,41,47,17,6,8,9,38,43,16,25,40,32,36"
1284861,"43,20"
1023576,"44,9,38,1,22,39,26,28"
156907,"39"
1328895,"12,2,45,36,13,37,42,10,8"
1150551,"19,39,37"
1287736,"46,25,18"
1442495,"33,14,20,9,38"
1495980,"28,38"
54095,"16"
1236900,"44,46,40,20,14,43,38,18,32"
873234,"42,13,40,10,38,23,9,5,1,31,28"
665228,"41,9,23,1,46,12,2,32,20"
1232169,"39,37"
815744,"45,2,37,13,25,1,5,34,39,21,38"
164871,"23,17,36,2,46,20,6"
630583,"41,26"
272349,"44,24,37,16,2,25,13,39,47,8,9,27"
1480847,"34,36,28,42,45,20,17,6,32,46"
350231,"25,37,23,43,42,3,38"
758764,"22,37,3,15,41,33,10,44,26,12,24,7"
333261,"11,43,17,2,4,41,39,25"
523504,"14,8,38,6"
674153,"1,18,41,27,32,31,35,29,33,42,17,19,6"
489182,"40,1,2,44,20,32"
119327,"36,26,38,23"
1219667,"3,2,29,1,40,19,12,46,41,9,35"
929064,"39,2,28,46,33,1,21,12,18"
1450276,"19,3,17,32,20,13,34,37,35,12,33,6,47,1"
1071626,"7,15,33,38,23,28,43,9,30,40,17,18,22,6,24,37,39"
55409,"13,2"
1121220,"17,43,4,47,42,2,45,6,13,11"
771882,"47,6,17,11,21,14,20,2,48,10,39,41,4,34,15,31,37,42,44,33"
615726,"38,41,28,26"
1118975,"20,37,4,2,21"
972798,"45,2,48,42,39,9,6,47,20,11,17"
544364,"40,10,7,18,37,1,2,9,11,14,3,32,25,46,39"
1181586,"25,41,47,16,9,42,2"
1318949,"15,48,8,21,3,32,2,4,37,13,25,40,9"
412574,"41,26,7,14,27,18,42,32"
948228,"40,34,37,39,15,3,44,13"
1071606,"13,34,37,9,43,45,10,2,22,1"
1418623,"13,10,44,45,32,46,30"
946628,"37,20,32,23,38,21,8,2,41,26,40,7"
1250439,"10,42,2,3,17,38,41,16,21,8,40,5,45"
697170,"37,20,10,2,17,5,1,47,23,38"
1199672,"22,39,40,34,26,42,32,23,43,38,16,21,44"
1278042,"46,43,8,39"
951844,"22,36,16,14,48,8"
1119470,"23,19,16,28,33,37,26,45,40,21,11"
327996,"47,38,44,36,15,13,34,37,27,18"
1426762,"17,39,46,23,44,42,20,5,31"
1127343,"30,20,6,47,39,12"
187985,"41,1,48,2,34,17,46,20,13"
311191,"8,37,45,26,32,46,21,10"
1317604,"20"
100134,"47"
1424404,"8,10,44"
602976,"1,2,26,22,40"
1454931,"36,44"
639323,"8,23,38,32,43,45,13,18,10,42,37,39,20"
1443874,"45,10,44,2,12"
680839,"28,13,39,16,44,4"
915272,"25,40,38,48,16,17,6,15"
302324,"2,6,47,17,10,42,43,15,45,23,18,5,11,44"
686374,"16,44,8,21,9,48,26,14,11,27"
984944,"33,2,28,39,10,42"
1427532,"43,32,20,46,17"
444796,"1,3,20"
644568,"42,45,12,25,46,2"
1381688,"14,21"
424341,"13,37,12,19"
101951,"25,47,1,27,20,2,17,6"
1218342,"35,25,28,13"
1247272,"44,34,19,13,25"
1481077,"22,36,34,14,16,12,32,40,25,3,18"
1055701,"32,12,35,48,21"
807548,"43,38,20,32,40,47,4,3,2,22,42,17,45,10"
1412143,"13,37,46,25"
902049,"3"
1270917,"13,47,40,1,4,17,25"
1436121,"32,27,18,8,16"
148424,"44,9,17,37,3,1,25,20"
456059,"28,41,2,6,1,4,3,9,31,27,34,37"
110075,"43,23,25,5,34,39,37,41"
840547,"4,8,36,18,10,17,40,41,29,35,46,9,23"
1052736,"24,19,39,22,20,40,32,46,43"
1406746,"46,6,43,9,32"
1271440,"48,44,3,14,17,6,34,7,8,28,42,45"
1386161,"23,44,7,46,25,20,43"
1311549,"35,42,37,34,13,32,44,16,21,30,31,41,48,8,14"
1409970,"1,9,43,18,2"
249918,"44,3,20,2,1,9,23"
1321971,"34,2,10,44,1,36,9,6,20,11,28,5,32,3,13,37,31"
915137,"5,11,31,1,2,38"
1316150,"47,36,26,41,5,39,38,42,10,19,40,46,45,27,17"
515764,"2,45,13,32,6"
104797,"10,9"
88401,"38"
809775,"22,3,1"
254133,"36,22,3,42,1,25"
200778,"47,4"
1068697,"2,35,45,34,17,31,12,9,3"
1188755,"22,4,1,37,13,39,34"
541092,"15,47,23,43,9,36,22,1,11,14,2,29,46,25,20"
907844,"2,27,46,40,25,13"
1492655,"44"
802805,"17,47,45,2,36,26,28,6,43,18,7,3,33,12,41"
995220,"25,32,20,9"
1318784,"12,29,13,42,10,33,40,46,28,31,18,14,21"
188105,"17,35,18,22"
884449,"20,38,29,1"
913749,"2,44,25,9,42"
968217,"38,34,37,13,10,45,7"
1177328,"34,25,20,40,46,30,37,28,3,18,5,31,2,45,42,10,44"
758665,"21,38"
316565,"2,45,43,3,39,10,44,13,18"
641416,"6,30,2,48,13,1,38,43,9,46,36"
880363,"34,46,16,44,26"
1014280,"43,9,33,7,17,38"
529317,"14,21,13,20,25,44,38,2,45,34,46,28,16,23"
1270941,"10,47,17,27,19,4,39,13"
800472,"42,40,10,25,14,46,38,41,13"
56383,"9,23,43,18,8,48,1"
1137784,"43,38,9,35,14,23,20,46"
845651,"43,4,2,29,15,40,1,3,44,6,47,10"
1237273,"2,42,9,38,20,23,26"
1469341,"13,24"
1217873,"21,27,32,48,14,31,39,13,38,41"
1340737,"43,23,3,20,40,32,47,41,13,21,36,26,18,45,42"
1360062,"38,23,19,32,2,46,20,6"
1198639,"23,17"
647210,"28,23,40,25,20,34,3,8,14,21,46,48,36"
1077463,"7,24,19,12,2,18,34,9,23,8,42,45,17,36,1"
701988,"41,28,23,1,32,38,6"
545550,"3,38,21,11,37,1,26,34,41"
766112,"15,6,27,26,28,19,46"
1478138,"43,38"
553900,"44,38,9,17,21,14,18,47,2"
909383,"40,9,38,13,34,37,46,25,20,28,41"
1436794,"13,37,9,32,42,10"
932464,"33,17,37,34,47,21,42,2,45,43,39,6"
664316,"15,18,20,25,6,13,23,1,7,44,32,34"
815073,"41,26,13,36,38"
680382,"36,22,38,43,23,17,46,41"
564587,"27,29,4,17,20,46,38"
364968,"13,2,34"
1337470,"36,42,10,19,41,38"
545362,"16,2,44,5"
250724,"46,42,43"
1255412,"29,12,44,45,37,2,38"
1455625,"17,1,26,28,41,43,16,14,36,38,3,2,29"
636712,"17,6,1,18,46,12,38,43,16,8"
824293,"41,27,44,45,15,12,6,1,26,28"
67890,"25,16,11,30,6,23,43,47,29,7"
1372405,"39,43,35,48,14,8,34,37"
557284,"13"
599605,"44,42,46,20"
1275972,"17,46,25,40,32,37,13"
1452247,"35,22,32,44,47,28,10,9,43,2,41,23,17"
274842,"48,23,9,43,42,25,32,44,29,20,37,39,27,18"
1205227,"19,47,44,8,34,41,30,16,35,18,40,2,45"
241546,"17,5,2,37,39,21"
1450825,"33,20,44,37,13,11,30,14,46,32,48,8,27,34,39"
1006456,"40,45,42,27,43"
982163,"43,3,15,38,1,48,6,36,24,2,4"
1072744,"47,22,13,34,21,18,46"
1321594,"44,9,38,13,2,25"
145678,"40,39,13,37,32,1,31,43"
1109080,"47,38,5,27"
399669,"3,9,48,2,44"
995670,"9,42,43,38,18,47,39,37,13,3,10,33"
1223446,"42,2,45,22,34,39,3"
591918,"1,30,9,23,21,2,3,35,13,39,31,34,46,44,26,17,6,32,18,25,12,19,29,48"
153988,"48,27,19,24,37,47,6,13,18"
1262799,"44,25,31,47,6,2,3,45"
732483,"13,1,45,42,39"
103963,"2,33,32,22,43,24,14,21"
612403,"42,38,9,35,17,32,43,3,25,12"
1197163,"20,3,34,39,7,24,16,38,48"
334913,"1,42,47,6,34"
798452,"12,10,41"
1206946,"40,17,8,48,25,32,16,2,10,45,12,1"
324578,"7,9,16,8,10,42,31,36,19"
616484,"37,22,44,11,10,39,41,3,4"
1149894,"20,6,7,32,44,2,42,48"
1044434,"3,45,13,8,48,16,14,21"
1038105,"2,14,10,44,46,26,39,37,32,25,6,47"
1399395,"43,38,37,30,33,7,19,23"
652934,"6,38,23,43,36,27"
381116,"1,9,38,48,26,27,4,28"
803215,"42,18,27,2"
288929,"32,18,21"
559570,"27,43,7"
709772,"36,7"
840755,"46,25,2,47"
1401659,"40,47,6,17"
912147,"30,17,26,10,44,23"
731296,"1,36,17,46,25,12,13,37,14,34,32,40,18,2"
990952,"39"
472114,"2,7,44,41,13,42,45,11,40,32,39"
1065459,"6,9,4,3,27,43,18,44"
1217631,"47,27,18,34,37,13,41,20"
810213,"48,8,21,40,32,20,16,3,39,41,6,26,34,35,43,33"
58147,"38,32,46,14,2,36,22,6,17,29,34,26,39,13,45,42,8,18,15,28"
785714,"23,32,16,21,48,27,42,12"
484011,"9,40,13,37,34,2,6,8"
959589,"2,4,6,44,10,47,34,39,32"
1010424,"16,26,27,39,32,30,3,1,44,41,9,6,47,33,24"
1131272,"16,8,9,17,26,38,44,18,12,47,48,32,20"
1377979,"30,43,19,12,39,34,13,22,18,27,14"
1255310,"3,42,44,45,23"
1145227,"36,23,37,42,25,46,40,32,3,20,13"
997961,"36,31,13,37,30,32,16,25,46,23,48,39,2"
592604,"21,36,2,3,38,34,1,13"
1425354,"34,17,38,42,23,47,32,40,21,2,1,18,27"
1337675,"44,6"
48566,"37,13,39,29,45,18"
1366411,"9,18,27,11,15,26"
1418595,"40,25,38,23,35,17,6"
764174,"29,14"
1227375,"20,6,23,2,44"
1212803,"24,27,42,45,32,46,39,3,13,34"
758308,"40,25,26,28,39"
62340,"34,2,36,13,28,32,40,46,10"
33764,"9,43,20,26,23,28,18,3,10,46"
1486986,"21,20,40,25,41,26,48"
35116,"1,3,46,37,24"
421308,"21,48,34,36,32,20,26,10"
1008872,"32,40,2,3,10,42,29"
518371,"28,24"
456988,"32,20,38,27,2,40,29,23,39,22"
756731,"33,24,37,17,3"
1255430,"2,40,38,43,9,36,1,3"
893382,"2,36,42,18,46,40,3,4,48,25"
743861,"2,37,39,34,7,44"
826306,"2,31,5"
1112835,"40,25,44,45"
14577,"26,28,41,24,45,6,29,38"
1163099,"10,44,16,47,6,39,13,21,34,27,15"
696465,"26,28,6,17,47,36,43,23,39"
463316,"16,32,20,6,12,33,14,2,15,21"
926285,"26,37"
1288131,"23"
495719,"6"
99888,"20,40,45,18,3,4,48,46"
1225059,"39"
281467,"38,9,18,20"
1421227,"29,16,2,46,27,40,38"
871885,"28,45,8,21,14"
282282,"47,30,38,34,39,2,22,26,41"
844998,"34,23,38,2,48,14,28,20,1,46"
883209,"46,25,41,26,45,16,30,13,19,17,32"
979098,"45,42,12,2,6,39,34,47,43,22"
1210950,"6,36,38,27,39"
238617,"6,28,26,43,9,3,32,40,46,25,16,21,1"
18146,"2,18,13,46,23,32,22,16,36,41,17"
1067847,"20,47,44,45,39,32,17,26,21,23,43,40"
207920,"42,45,33,43,23,19,37,10,36,48,28,38"
495414,"13,37,30"
434122,"37,44,47,14,24,15,7,28,34"
648830,"48,45,18,3,44,6,8,9,38,23"
245913,"10,21,48,17,22,33,26,41,16,38,47,20,25"
483689,"38,9,23,2,40,20,46"
181787,"45,42,44,16,9,43,18,13,10,2"
2945,"38,26,34,37"
763707,"44,42,27,6,17,32,18,2,21,48,39,34,45"
709116,"6,44,2,10,48,28,26,7,20,8,22,38,9"
1360024,"13,47,6,3,17,43,40"
653800,"36,21,13,37,42,22,43,12,16,17,31,39,38,27"
359643,"14,48,17,6,2,44,42,39,36,34"
1380128,"37,39,43,21,14,17,47,10,4"
239025,"42,45,40,20,33,1,2,32,41,23,44,37,9"
770714,"8,21,16,14,22,11,30,31"
1096037,"36,22,34,3,45,10,44,24,15,38,20"
845486,"25,20,36,14,40,32,35,4,48,33,7,3"
1253156,"6,33,34,39,2,16"
723573,"1,31,4,3,35,29,45,38,9,13,39"
908612,"10,28,6"
1129266,"40,20,38,18,34,13,28"
674065,"14,48,42,26,2,18,12,6,37,7,21,43,22"
1036357,"14,32,27,18,5,40,20,46"
851688,"30,35,22,14,8,17,6,11,25,39,37,43,34,13,3,15"
120750,"46,20,13,37,32,27,41,38,9,43,23,18,1,39,36"
1200596,"20,48,5,45"
1074476,"42,45,1,19,46,44,34,15"
825726,"40,10,41"
1295351,"33,35,30,34,9,2"
1293809,"6,43,38,34,13"
266856,"45,10,23,2"
305916,"13,46,48,1,37,34,2,47,39,24"
901467,"16,14,11"
1378223,"6,22,36,17,1,44,25,20,23,37,2,43,27"
418905,"36,13,10,32,1"
224984,"16,27"
1074881,"13,39,25,22,38,23,12"
215286,"25,6,9,43,36,22,2"
435104,"27,36,38,5,8,32,2,33,23"
183349,"48,27,44,42,40,38,19,23,25"
981719,"17,47,38,2,43,22,34,39,18,12,9,7,32,1,21,10"
719733,"26,47,22"
1443994,"34,20,25,30,40,44"
101951,"39"
483194,"41,26,6,9,43,18,42,35"
727402,"46"
730259,"48,14,44,42,25,27,38,37,9,23,41"
673990,"43,36,38,23,9,27,12,39"
343861,"46,40,47,13,6,48,8,14,38,22,44,2,10,42,24,33"
1408450,"39,3,13,37"
114583,"35,44,2,42,16,3,39,13,28,41,10,5,21"
314011,"34,13,1,14,6,17,12"
143688,"39,13,44,29,31,38,9,2"
440279,"36,22,42,8,26,21,48,43,35"
162874,"32,25,45,15"
948545,"35,39,6,17"
283330,"6,41,5,3,4,12,29,17,40,7,33,43,47,25,48"
424815,"42,45,10,23,21,37,39,17,46,40,32,18,36,11,22,25"
1218585,"36,2,1,18,9"
1133283,"3,20,16,48,6,40,37,39"
1076849,"23,38,10,15"
1420696,"38,37,33,46,25,27,18"
463816,"37,39,13,27,44,48,14,8"
62351,"20,35,3,45,42,41"
813437,"16,6,19,3,26,42,30,5,48"
459797,"4,2,11"
1443350,"15,18,40,20"
1336632,"48,14,43,6,47,34,13,37,17,2"
771742,"17,47,27,36,42,40,46"
83842,"42,6,18,14,7,15,2"
187957,"20,25,18,7,15,21,26"
1408202,"44,1,11,16,32,20,46,2"
1255014,"34,1,18,44,3,14,28,2,23,43"
146474,"47,6"
1469190,"22,2,42"
1195531,"33"
678186,"44,11,2,10,40,42,37,39,45,13,32,6,1,26,28"
488459,"2,3,43,23,31,34,39,13,46,11,5,24,17"
1418252,"7"
1218645,"24,45,46,26,39,37,40,42,2,34,47"
1268652,"2,1,27,26,36,18,22,23,34,4,10,45,16"
735875,"39,13,14,25"
607248,"28,45,6,1,37,13,7"
148130,"9,2,41,39,28,29,44,21,48,8,38,4,1,42,10,45,20,46,7,13,36,40"
550547,"11,44,2,13,42"
800888,"6,17,3,36,47"
987992,"26,30"
850814,"6,40,32,22,47,34,39,37,27,42,36"
849490,"17,6,31,35,13,38,10,14,43,15"
192248,"2,42,10,23,32,25"
710936,"2,31,22,43,38,37,39,34,23,17"
977149,"42,44,2,45,48,14,16"
776097,"5,24,7,31,37,23"
580604,"34,41,18,14,20"
437328,"22,19,35,12,9,2,45,23,39,16"
352070,"3,2,1,41,34,35,12,47,9"
211888,"48,44,42,2,25,3"
1427546,"2,10,18,6"
365315,"23,32,6,17,44,41,14,2,18"
167748,"39,44,1,2,3,27,41,5,38,40,25,20,10"
213246,"12"
53063,"25,41,14,26,28"
1072069,"37,17,6,47,26,41,38,21,39,15,14,32"
786991,"47,6,12,24,33,21,8,32"
1074723,"2,40,34,46,3,44"
394578,"20,43,42,8,14,48,6,45,22,9,1"
460964,"6,23,14,32,46"
1054118,"5,1,16,6,2,29,15"
1180300,"3,2,9,38"
1384236,"9,42"
765284,"22,13,47,38,23,31,17,36,2,21"
469991,"17,38,9,23,43,28,10,18,20,32,37,2,6"
422368,"47,2,45,37,28,26,17"
1101707,"26,33,44,2,10,48,42,8,41,22,40,38,6,47"
61565,"43,27,6,39,34,42,45,14,8,2,25,40"
236485,"27,9,16,6,10,37"
87480,"9,43,13,37,34"
1033560,"2,1,4,45,14,16,42,10,48,47,26,41"
1400554,"14,32,2,28,29,31,10"
1229533,"10,2,14,21"
1437805,"19,34,36,6,17,1,3,21"
1215327,"46,5,23,22,25,20,32,40"
1452167,"18,27"
83760,"41,42,21,31,13,17,6,47,32,40,25,38,43,9,26"
1177328,"37,34,23,11,5,41,26,18,8,28,27"
871718,"18,5,2,41,26,27,13,38"
715622,"6"
763895,"36,6,23,28,26,40,46,31,33,22,3"
633726,"39,48,25,22"
1073866,"40,46,8,21,48,45,10,26,20,25,32"
739162,"33,20,46"
191574,"42,10,47,22,37,13,2,18,36,27"
578319,"48,38,42,7,20,27"
1261426,"18,7,37"
571583,"18,19,6,38,1,2,27,13,47"
586326,"1,41,16,37,9,27"
31087,"25,26,18,47,17"
1095047,"30,8,14,2,10,44,42"
1236490,"6,2,21,13,39,8,22,43,9,4,23"
772750,"19,6,1,41,29,26,5,9,38,24,46,27,18,2,40,45"
247585,"12,2,42,32,25"
134809,"44,45,42,20,40,5"
743347,"41,40,47,34"
326098,"36,48,32,40,8,11"
1213054,"38,32,11,26,40,35,45,42,1,22,20,25,6,43"
915631,"48,16,8,14,39,18"
1052729,"47"
318112,"38,25,26,33,18,4,14,47,39,7,22"
340512,"7,1,37,34,23,42,19,36,2,15,39,45,44,26"
298237,"23,38,43,34,39,37,26,44,47,6,48,3,13"
1174982,"42,10,20,6,9,1"
379946,"15,23,42,44,45,34,17"
403172,"38,43,23,45,44"
478139,"46,27,9,32,18,3,28,40,45,37,39"
1050968,"17,44,24,47,16,1,3,7,32,23,14,21,2,41,45"
1413183,"6,2,45"
1361371,"35,22,18,2,3,41,48,27,36,13"
1135085,"23,38,6,28,27"
331304,"26,45"
1044106,"46,40,15,39,13,2,44,8,21,6,3,1,28,16,14"
478446,"10,2,46,25,9,47,13,20,36,1,26,23,37,21,8"
1140272,"18,22,17,27,2,16,29,25,20,21,48"
993375,"18"
1281990,"23,38,37,27,35,48,39,16,34,45,2,11,46"
664607,"2,32,20,48,16,13,6,24,18,45,21,14,3,39,37,23"
324405,"38,43,2,10,48,45"
813270,"3,4,2,44,45,38,20,11,5"
449990,"37,47,1,16,8,14,20,38,23,39"
840778,"13,39,28,26,19,15"
617988,"5,30"
531318,"27,39,22,24,1,37,10,14,8,2,18,47,20,40"
1099971,"39,47,6,23,9,40"
198467,"15,46,25,40,32,47,21,16"
458921,"34,6,17"
57070,"34,36,30,26,2"
515760,"37,6,46,25"
409944,"28,1"
703831,"43,36,22,25,30,3,10,48,24,14,8,15,44,34,12"
847413,"45,2,18,36,8,39,37"
45891,"20,25,41,43,9,21"
1175036,"18,22,20,46,1,34,39,38,45,8,28,41,17,36,13"
432737,"25,29,6,17,48"
657515,"34,42,1,6,17,16,14,13,43,3,44,39,28,9"
130120,"15,17,14,2,38,39,16,1,32,42,10"
161704,"48,2,13,39,44,26,28,11,17,6,30,37,34,29,9,38,41,45,36"
1387284,"38,46,40,37,9,12,29"
1374100,"44,46,21,25,1,47,14,37,27,15,4,20,38,8,13"
360299,"2,11"
881899,"31,29,46"
1420485,"36,2,8,12,19,34,39,17,43,37,14,16,47,40,13,48"
1325788,"1,19,4,22,23,9,30,43"
463853,"22,36"
275404,"48,21,44,26"
558875,"20,39"
456441,"42,43,23,9"
1187589,"37,34,39,13,28,26,45"
41842,"15,2,45,25,46,37,13,39,34"
1169227,"15,33,18,32,20,46,40"
1400415,"1,38,23,43,14,21,2,11,18,15"
383448,"36,25,2,17,46,38,9,22,31,8,21,47,41,10,42,24"
602210,"1"
274811,"46,44,43,10,22,4,2,28,29,30,5,11,36,45"
1050324,"9,35,26"
1240492,"2,44,45,22,37,40"
423300,"44,1,6,23"
981494,"27,3,28,32,20,25,24,23,2"
956947,"28,47,9,37,39,45,41,26,44,12"
662943,"27,2,9,34,8,40,19"
1366279,"10,44,6,13,37,45,43,18,27,9,38,12,26,28"
301250,"2,38,9,26,41,27,18,6,16,8,48,19,45,29,1"
1310309,"48,13,22,8"
811496,"19,46,25,40,10,3,33,14,22"
480828,"38,39,37,13,47,32,34,44,10"
1020076,"15,19,23,34,37,13,9,38,39,45"
572674,"43,45,42,35,23,25,44"
1128245,"48,10,45,44,11,26,16,12,35,42"
933840,"39,23,34,4,2,26,28,3,32,33,46,40"
1390948,"13,41,44,10,46"
569583,"47,20,36,18,14,40,46,1,5,38,48,39,29,25"
1106093,"48,26,42,23,40,9,20,46,25,32"
722097,"46,42,45,44,29,48,25,32,18"
535457,"32,2,16,42,36,18,34,40,46,25,23,43"
1377294,"10,44,45,2,48,28,26,35,15,30"
190659,"32,48,26"
680238,"25,32"
359814,"44,42,9,2"
937379,"44,17,5,11,26,28,19"
594581,"41,26,28"
482712,"8,21,14,48,16,45,3,46,30"
591222,"40,34,2,45,4,17,5,13"
1441941,"13,18,42,45,27,22,10,39,21,28"
404134,"11,23,43,46,1,30,37,16,10,42,13,9,34,47"
1329861,"18,42,47,10,3,1,38,44,15,24,40,32"
410941,"25,23,9,38,12,10,6"
491729,"16,20,42,24,14,8,45,43"
802712,"23,18,2,10,45"
522534,"27,23,43"
106493,"22,35,47,9,43,18,20,17,23,14,2,1,37,48,16,30"
717702,"19,16,6,42,10,2,48,44"
396244,"9,46,39,29,23,3,43,1,40,37,2"
1440724,"21,2,10,33,24,7,1,28,34,32,25"
924163,"20,37,14,8,42,22,30"
686594,"1,45,2,44,8,13"
722485,"13,20,2,39"
405362,"38,23,9,8,29,17,47,2,10"
54095,"1,26,6,47,2,36"
1232627,"3,5,46,40,15,34,37"
705714,"30"
193689,"20,9,43,40,2,29,44,32,46"
