"employee_id","signing_bonus","salary","degree_level","sex","yrs_experience"
48225,0,252000,"Bachelor","F",2
107169,0,71000,"High_School","M",2
101116,0,94000,"PhD","M",2
165002,0,117000,"High_School","F",1
89935,0,234000,"Master","M",4
73132,0,83000,"PhD","F",3
86808,0,80000,"Bachelor","F",1
172160,1,252000,"Master","F",7
16812,0,131000,"Bachelor","F",9
3745,0,144000,"Bachelor","M",3
186123,1,171000,"High_School","F",8
139035,0,98000,"Bachelor","M",3
138601,0,1e+05,"Master","M",4
122318,0,359000,"Bachelor","M",2
194890,0,128000,"Bachelor","M",1
189658,1,335000,"Master","F",4
11243,0,71000,"Bachelor","M",3
116337,1,90000,"Bachelor","F",9
10238,1,190000,"Bachelor","M",1
78574,0,285000,"PhD","M",5
234,1,252000,"Master","F",2
165730,0,364000,"PhD","M",4
62588,1,212000,"Master","F",7
116901,1,247000,"PhD","M",3
24461,0,176000,"Master","M",3
41993,1,69000,"PhD","F",2
104539,0,93000,"Master","M",2
114620,1,139000,"Master","M",5
101443,0,2e+05,"Master","M",1
97605,0,173000,"Master","M",1
67753,0,209000,"Master","F",2
106015,0,275000,"PhD","M",4
35841,1,141000,"Master","M",1
156130,0,190000,"Bachelor","M",4
129213,0,283000,"Bachelor","M",2
185421,1,307000,"PhD","M",5
34265,0,321000,"Master","M",3
102275,1,84000,"Bachelor","M",5
68589,1,247000,"Master","M",3
59609,0,172000,"PhD","F",2
196401,0,344000,"Bachelor","M",1
11845,1,280000,"Bachelor","M",6
160632,0,184000,"Master","M",1
90155,0,65000,"Bachelor","M",1
164947,0,201000,"High_School","M",1
113589,0,336000,"Bachelor","M",11
132163,0,168000,"PhD","M",5
191843,0,255000,"Bachelor","M",4
113731,0,97000,"Master","M",2
68821,0,127000,"Master","M",2
149710,1,130000,"PhD","F",3
29851,0,169000,"Bachelor","F",1
42163,0,68000,"PhD","F",1
198291,0,211000,"Bachelor","F",8
127590,1,366000,"PhD","M",7
196767,0,65000,"PhD","M",4
137469,0,271000,"PhD","M",3
52525,0,210000,"PhD","F",6
61928,0,223000,"PhD","F",1
80604,0,177000,"PhD","F",3
190146,0,62000,"Bachelor","F",1
150890,0,78000,"Bachelor","F",1
138502,0,155000,"Master","F",9
198403,0,319000,"Bachelor","F",7
36347,0,348000,"PhD","M",1
52625,1,340000,"PhD","F",4
23866,1,64000,"PhD","F",6
46343,0,290000,"PhD","M",5
123666,1,177000,"Master","M",1
100319,0,251000,"Master","M",3
82533,0,185000,"Bachelor","M",1
49181,1,323000,"Master","F",1
55741,1,248000,"High_School","M",1
85353,1,93000,"Bachelor","F",2
9648,0,74000,"PhD","M",2
108163,1,387000,"PhD","M",8
133562,0,191000,"Bachelor","M",2
179384,0,205000,"PhD","F",1
198517,1,334000,"High_School","M",2
74397,0,151000,"Master","M",2
151005,0,186000,"PhD","F",7
16445,0,75000,"PhD","F",4
65722,0,67000,"PhD","M",2
188650,0,323000,"PhD","M",1
191635,0,223000,"High_School","F",1
24563,0,91000,"Master","F",3
71545,0,274000,"Bachelor","M",2
130949,0,129000,"PhD","F",6
144738,0,129000,"PhD","M",2
106936,0,109000,"High_School","F",2
85198,0,211000,"PhD","M",3
155875,0,97000,"Bachelor","F",4
53812,1,81000,"Master","F",2
43891,0,135000,"Bachelor","F",1
36588,0,208000,"Master","F",4
133512,1,161000,"Master","M",6
40059,0,194000,"Master","M",3
72505,0,112000,"Master","M",4
142718,1,213000,"Bachelor","M",4
39460,0,112000,"Bachelor","F",12
47540,0,378000,"High_School","M",3
144361,0,205000,"PhD","M",3
77791,0,189000,"PhD","F",5
4390,0,229000,"High_School","M",4
194716,0,128000,"Bachelor","M",5
171850,0,298000,"Master","M",6
198961,0,63000,"Bachelor","F",8
64029,0,68000,"Bachelor","M",5
38926,0,282000,"Bachelor","M",1
47519,1,155000,"Master","F",1
194606,0,68000,"Bachelor","M",3
197806,0,82000,"PhD","M",4
188063,0,390000,"PhD","F",1
161782,1,179000,"High_School","M",2
165675,0,85000,"Bachelor","F",3
125214,0,134000,"Bachelor","M",1
147103,0,222000,"Master","M",8
96771,1,346000,"Bachelor","M",2
57468,0,207000,"PhD","M",2
107937,0,303000,"Bachelor","F",3
999,0,62000,"Bachelor","F",3
152791,1,168000,"Bachelor","M",3
43870,0,117000,"Bachelor","M",2
127732,0,171000,"Bachelor","M",8
65485,0,320000,"PhD","F",2
174891,1,144000,"Bachelor","M",2
187154,1,170000,"Bachelor","F",4
6517,1,124000,"Bachelor","M",1
113592,0,387000,"Master","M",1
55709,1,265000,"PhD","F",6
139309,0,98000,"Bachelor","F",6
65717,0,274000,"Bachelor","M",2
195895,0,83000,"Bachelor","F",6
66874,0,152000,"Bachelor","M",3
9241,0,195000,"PhD","M",3
177805,1,79000,"Bachelor","M",5
165845,0,71000,"Master","F",2
44192,1,339000,"Bachelor","M",2
106872,0,332000,"High_School","M",3
175618,0,65000,"High_School","M",2
49563,1,325000,"Master","M",1
123428,0,72000,"Bachelor","F",1
174009,0,63000,"Bachelor","F",7
55115,0,298000,"Master","M",2
38028,0,195000,"Bachelor","M",5
96466,0,272000,"Master","M",1
84193,0,255000,"PhD","M",3
80609,0,260000,"PhD","M",5
174578,0,180000,"High_School","M",1
1857,1,312000,"High_School","F",3
25036,0,139000,"PhD","F",11
155144,1,246000,"PhD","M",3
43279,1,77000,"PhD","F",7
169368,0,150000,"High_School","F",2
125257,0,108000,"Bachelor","F",2
77844,1,232000,"Bachelor","F",9
191351,1,218000,"Bachelor","M",4
25164,0,198000,"PhD","M",5
15847,0,231000,"PhD","M",1
4598,1,354000,"Master","M",3
115077,0,208000,"Master","M",2
28030,0,207000,"Bachelor","F",7
26340,0,117000,"High_School","M",2
101883,0,275000,"Master","M",3
55465,1,263000,"PhD","M",5
19371,0,167000,"High_School","M",1
151511,0,140000,"Master","F",2
189349,1,141000,"Bachelor","M",1
166319,0,317000,"Bachelor","M",1
87380,0,89000,"Bachelor","F",4
98663,0,96000,"Bachelor","F",2
35263,0,151000,"High_School","M",2
113189,0,135000,"Bachelor","M",8
115921,0,69000,"Master","M",2
45596,0,188000,"High_School","F",4
65174,1,244000,"PhD","M",23
110326,0,151000,"Bachelor","M",2
112928,1,269000,"Bachelor","M",6
22374,1,250000,"Bachelor","M",8
145508,0,148000,"Master","M",4
48546,1,178000,"High_School","M",3
121562,0,129000,"Master","F",6
137203,1,183000,"Bachelor","M",4
170076,0,301000,"Master","F",8
167734,0,209000,"PhD","M",1
65929,0,248000,"Master","M",2
194164,0,74000,"Bachelor","F",1
180465,1,151000,"PhD","F",9
193141,1,267000,"Master","F",5
157181,1,125000,"Master","M",7
180854,1,182000,"Master","M",10
59039,0,134000,"High_School","M",1
194722,1,60000,"High_School","F",4
131777,0,308000,"Master","M",6
49822,1,157000,"Bachelor","F",3
130342,0,99000,"PhD","F",14
58808,1,398000,"Bachelor","F",4
62413,0,331000,"High_School","M",6
110892,0,62000,"Bachelor","M",2
136034,0,116000,"Master","M",1
178692,0,115000,"Bachelor","M",3
102632,0,80000,"PhD","M",13
102994,0,171000,"PhD","F",2
158220,0,154000,"Bachelor","M",2
94009,0,287000,"Master","M",3
99511,0,70000,"High_School","M",2
156074,0,145000,"Bachelor","M",2
50764,0,117000,"Master","M",1
98389,0,224000,"Bachelor","M",6
140013,0,160000,"Bachelor","M",1
195150,1,92000,"PhD","M",4
137290,1,210000,"Bachelor","M",3
4365,0,295000,"Bachelor","M",1
43707,1,241000,"Bachelor","F",5
44121,0,79000,"Bachelor","M",2
76269,0,190000,"Master","M",4
136737,1,99000,"PhD","F",5
19056,0,108000,"PhD","M",2
192216,1,214000,"Master","F",4
197180,1,121000,"Master","M",2
99661,0,207000,"Bachelor","F",3
52510,0,214000,"PhD","M",2
167586,0,269000,"High_School","M",1
67027,0,222000,"PhD","M",6
4384,0,72000,"Master","F",4
160605,0,306000,"Master","F",7
144401,0,210000,"PhD","M",3
23830,1,177000,"Bachelor","F",24
193439,0,106000,"PhD","F",3
160169,1,264000,"Bachelor","M",6
121073,0,225000,"PhD","M",1
51331,0,156000,"PhD","M",8
38800,1,180000,"PhD","F",8
160362,1,181000,"Master","M",7
134787,0,61000,"PhD","M",7
23120,0,104000,"Master","M",6
147000,0,274000,"Master","M",1
19695,0,397000,"High_School","F",1
61315,1,274000,"Master","F",6
34931,1,113000,"Bachelor","M",5
109624,0,275000,"Master","M",6
37325,0,162000,"Bachelor","F",2
7911,0,67000,"PhD","M",5
95057,0,236000,"PhD","M",3
198,1,299000,"Master","M",7
130871,0,91000,"Bachelor","M",3
53069,0,134000,"Master","F",1
113555,0,68000,"High_School","F",4
46408,1,142000,"Bachelor","F",6
43886,0,269000,"Master","F",5
36401,0,61000,"High_School","F",1
47863,0,291000,"Master","M",13
100722,0,66000,"PhD","F",2
23520,0,217000,"Bachelor","M",5
43705,0,136000,"Master","M",4
197605,0,247000,"PhD","F",4
59526,0,208000,"Master","F",4
99138,1,61000,"Bachelor","M",2
105796,0,64000,"Master","F",1
144192,1,384000,"High_School","M",4
33796,0,154000,"Bachelor","M",1
13728,0,92000,"Master","F",1
92715,1,195000,"PhD","F",4
68532,1,142000,"Bachelor","M",13
105439,0,289000,"High_School","M",1
57810,0,218000,"Bachelor","M",5
188895,0,145000,"Bachelor","M",3
192842,0,80000,"PhD","M",4
24936,0,259000,"Master","M",1
22518,1,207000,"PhD","F",6
136528,0,169000,"PhD","M",3
144320,1,319000,"Bachelor","F",4
78493,0,250000,"High_School","M",3
25427,1,307000,"Bachelor","M",1
163434,1,86000,"Bachelor","F",5
59894,0,71000,"Bachelor","M",4
67383,0,1e+05,"Master","M",1
134048,0,184000,"PhD","M",14
101140,0,264000,"PhD","M",2
183353,0,161000,"High_School","M",9
149164,1,235000,"PhD","M",3
108338,0,243000,"PhD","M",8
7963,0,69000,"PhD","F",2
189575,1,93000,"PhD","F",4
20524,1,157000,"PhD","M",1
199080,0,242000,"Bachelor","M",5
40923,0,90000,"Bachelor","M",2
34224,1,243000,"Bachelor","M",3
95253,0,216000,"High_School","M",1
60877,0,76000,"PhD","M",4
185,1,95000,"Bachelor","M",4
105656,1,238000,"High_School","M",4
128060,1,120000,"Master","F",1
17347,0,62000,"High_School","F",4
123921,1,129000,"Bachelor","F",5
177224,1,266000,"PhD","M",1
164322,0,122000,"Bachelor","M",3
149966,0,79000,"High_School","F",2
107493,0,230000,"PhD","M",3
94319,0,63000,"High_School","F",3
86458,0,235000,"PhD","M",1
61918,0,261000,"PhD","F",2
117588,1,72000,"High_School","M",5
31096,0,205000,"PhD","M",2
85623,1,134000,"High_School","F",1
92277,0,72000,"Master","M",1
104600,0,135000,"PhD","F",2
148254,1,292000,"Master","F",1
129525,0,94000,"PhD","F",3
182815,1,201000,"PhD","F",4
92713,0,225000,"Master","M",18
6745,0,218000,"PhD","M",3
189238,1,217000,"PhD","M",1
153717,0,78000,"High_School","F",2
78847,1,270000,"Bachelor","M",1
47017,0,112000,"High_School","M",3
30466,0,209000,"High_School","F",2
41991,0,296000,"Bachelor","M",6
132829,0,196000,"PhD","F",1
171175,0,136000,"Bachelor","M",5
139801,1,179000,"Master","M",5
99817,0,91000,"Bachelor","F",2
138443,1,175000,"High_School","M",1
133226,0,192000,"Bachelor","M",3
76954,1,217000,"Master","F",1
28084,1,253000,"Bachelor","M",3
92273,0,262000,"High_School","M",3
59536,0,158000,"PhD","M",1
14956,0,186000,"High_School","M",2
11713,0,346000,"PhD","F",1
176703,0,74000,"Master","F",8
107480,0,65000,"Master","F",6
114484,0,289000,"Bachelor","M",3
175434,1,190000,"PhD","F",10
38045,0,152000,"Bachelor","F",6
180851,1,160000,"Bachelor","F",3
49350,0,193000,"Bachelor","M",3
53939,0,74000,"PhD","F",3
48260,0,66000,"PhD","M",1
52858,1,175000,"Bachelor","M",2
104514,0,85000,"PhD","F",7
179443,0,241000,"High_School","M",5
97422,0,67000,"Master","M",12
150845,0,224000,"Master","F",3
13641,0,244000,"Bachelor","F",2
104364,1,360000,"Bachelor","M",4
194720,0,78000,"PhD","F",8
97153,0,182000,"PhD","F",5
135804,1,81000,"Master","F",6
193233,0,231000,"High_School","M",1
127714,1,218000,"High_School","M",1
96175,0,124000,"Bachelor","M",4
188330,0,286000,"Bachelor","M",3
162320,0,361000,"Master","F",3
76326,1,268000,"High_School","M",4
167020,0,103000,"Bachelor","F",1
21830,0,76000,"PhD","F",5
31945,0,74000,"High_School","F",1
187725,0,90000,"Bachelor","F",9
61894,0,291000,"PhD","M",5
133544,0,74000,"Master","F",4
153291,0,215000,"Bachelor","F",6
81720,0,79000,"Bachelor","F",9
147551,0,119000,"PhD","M",1
119555,0,121000,"Master","F",3
22453,0,92000,"PhD","F",6
135796,0,190000,"Master","M",2
146251,0,164000,"High_School","M",3
126357,0,104000,"Master","F",3
74376,1,145000,"Master","F",3
160420,0,255000,"Bachelor","M",2
124004,0,101000,"Bachelor","M",1
48174,0,243000,"Master","M",5
54067,0,231000,"High_School","M",3
177875,0,228000,"Master","M",2
76073,0,279000,"Master","F",13
61988,1,336000,"Master","M",8
72683,0,247000,"PhD","F",2
33540,0,76000,"PhD","M",2
27263,0,1e+05,"PhD","M",3
119774,1,262000,"Master","F",2
87367,0,69000,"High_School","M",8
61405,0,61000,"Master","M",2
183084,1,207000,"High_School","F",4
134984,0,220000,"Master","M",2
173939,0,147000,"Master","F",10
121217,0,78000,"Bachelor","M",5
59390,0,187000,"Master","M",2
125456,0,158000,"PhD","F",5
21110,0,266000,"PhD","F",1
105738,0,284000,"PhD","M",3
123768,1,115000,"PhD","M",8
145667,0,174000,"Master","M",17
44794,1,201000,"Bachelor","M",1
180621,0,266000,"Master","M",5
196160,0,70000,"Bachelor","M",7
109044,0,392000,"PhD","F",5
45609,0,67000,"High_School","F",4
94379,0,153000,"Master","M",2
175120,1,215000,"High_School","F",5
82240,0,75000,"High_School","F",5
183035,0,101000,"PhD","F",1
34666,0,96000,"Bachelor","F",4
35534,0,117000,"Bachelor","F",4
159437,1,182000,"Master","M",6
303,0,132000,"Master","M",3
80247,0,73000,"PhD","F",1
130584,0,161000,"Bachelor","F",6
111082,0,155000,"Bachelor","M",9
158622,0,102000,"High_School","M",2
35765,0,138000,"Bachelor","F",4
72506,0,275000,"Master","M",1
61447,0,196000,"Bachelor","M",4
132784,0,82000,"Bachelor","F",5
196411,0,85000,"PhD","F",1
162551,0,72000,"High_School","M",7
68890,1,282000,"Bachelor","M",2
67026,0,116000,"Master","F",9
194879,1,83000,"Bachelor","M",5
93126,1,260000,"PhD","F",2
12344,1,107000,"Bachelor","F",2
30468,0,376000,"Master","F",6
84097,0,398000,"Bachelor","M",3
175781,1,360000,"Master","F",4
85237,0,234000,"Bachelor","M",2
160432,0,235000,"Master","M",2
182247,0,127000,"Master","M",2
91485,0,247000,"PhD","M",6
152661,0,107000,"PhD","M",3
109452,1,291000,"Bachelor","F",3
15457,1,225000,"PhD","F",2
129247,0,161000,"PhD","M",4
52022,1,256000,"PhD","M",5
94687,0,64000,"Master","M",4
2740,1,345000,"Bachelor","M",3
176907,0,1e+05,"Master","F",6
85080,1,1e+05,"High_School","F",6
132004,1,155000,"Bachelor","M",1
55376,0,155000,"Master","M",1
54599,1,131000,"PhD","M",1
86077,1,143000,"PhD","M",3
64392,0,140000,"Master","F",5
86152,0,260000,"High_School","F",4
188245,0,62000,"PhD","F",1
112005,0,280000,"High_School","M",3
88543,0,117000,"Bachelor","F",8
183853,0,115000,"High_School","M",6
90257,0,161000,"Master","M",2
158959,0,117000,"Bachelor","M",3
175285,1,172000,"Master","M",4
30603,0,190000,"Master","M",8
93708,1,5e+05,"PhD","F",28
8075,1,325000,"Bachelor","M",6
39322,1,70000,"Bachelor","F",6
70117,0,73000,"Master","F",6
168393,0,363000,"Master","F",5
166011,0,105000,"Bachelor","F",4
66847,0,279000,"PhD","M",1
78127,0,122000,"High_School","M",2
112643,0,162000,"PhD","F",10
23247,0,65000,"PhD","M",4
69201,0,101000,"Bachelor","F",1
114923,0,177000,"Bachelor","M",6
41533,1,173000,"PhD","M",17
159838,0,101000,"Master","F",7
69615,0,95000,"PhD","F",7
68596,0,115000,"High_School","M",5
152422,0,110000,"PhD","M",4
146111,0,81000,"Master","F",14
158639,0,361000,"Bachelor","M",4
173494,0,312000,"Bachelor","F",3
60752,1,227000,"Bachelor","M",3
96679,0,264000,"Master","M",2
77236,1,175000,"Master","M",2
46687,0,1e+05,"PhD","M",1
74825,0,80000,"Bachelor","M",5
199857,1,241000,"Bachelor","M",3
196080,1,216000,"Bachelor","M",3
108604,0,96000,"Bachelor","M",5
98496,0,126000,"Master","F",4
77489,0,253000,"High_School","M",6
103919,0,88000,"Master","F",2
42892,0,65000,"Master","M",5
63694,0,111000,"Master","M",3
45758,0,280000,"Bachelor","F",7
14515,0,186000,"PhD","M",3
41581,0,242000,"Bachelor","M",6
2894,0,60000,"High_School","F",2
199870,0,71000,"Bachelor","F",4
121875,1,76000,"High_School","M",4
36501,0,297000,"Master","F",1
186254,0,141000,"High_School","M",3
19290,1,124000,"PhD","M",6
179426,0,124000,"PhD","M",5
138583,0,272000,"PhD","M",3
8476,0,223000,"High_School","M",1
76518,0,394000,"PhD","F",1
64270,0,60000,"Master","M",1
8926,0,173000,"PhD","F",3
107437,1,360000,"PhD","F",2
65856,0,268000,"High_School","F",8
117401,1,262000,"PhD","M",1
51535,1,650000,"PhD","M",33
90756,0,377000,"Master","M",4
128244,0,190000,"High_School","M",5
65558,0,284000,"High_School","F",1
164288,0,211000,"Bachelor","M",2
192034,0,79000,"PhD","M",6
61472,0,255000,"PhD","M",2
109843,1,79000,"PhD","F",7
152427,1,83000,"PhD","M",1
46312,0,209000,"Master","M",3
114769,0,193000,"Master","M",2
191215,0,252000,"Master","M",2
18348,1,140000,"PhD","M",1
184722,0,151000,"PhD","M",2
156589,0,219000,"Bachelor","M",6
97839,0,210000,"PhD","M",3
140399,0,260000,"Bachelor","M",2
603,0,267000,"PhD","M",1
191438,0,149000,"PhD","F",3
177143,0,77000,"Bachelor","F",7
179335,0,201000,"Master","M",2
123542,0,174000,"Bachelor","M",2
59856,0,229000,"PhD","F",3
163887,0,182000,"High_School","F",5
129197,0,322000,"PhD","F",3
2111,1,103000,"Master","M",1
79080,1,163000,"Bachelor","F",4
169375,1,81000,"Bachelor","F",2
94397,0,109000,"PhD","M",5
139758,1,140000,"PhD","M",3
168315,0,194000,"PhD","M",2
172948,0,93000,"PhD","F",14
90513,0,192000,"High_School","M",4
143700,1,192000,"PhD","M",4
144817,0,301000,"PhD","M",2
178341,0,230000,"Bachelor","F",7
160440,0,270000,"High_School","M",2
120638,0,336000,"High_School","F",7
91327,1,125000,"Bachelor","M",3
156016,0,335000,"High_School","M",1
182397,1,293000,"Bachelor","M",2
65273,0,111000,"Bachelor","F",3
180874,0,272000,"Bachelor","M",3
150836,0,1e+05,"Bachelor","M",3
10095,1,66000,"Master","M",3
42362,0,195000,"Master","M",5
7266,0,167000,"Master","M",6
109543,0,280000,"Master","M",3
17785,0,256000,"Bachelor","M",2
143404,1,225000,"Master","F",1
154285,0,358000,"PhD","M",14
27436,1,124000,"PhD","M",6
12374,1,221000,"High_School","M",3
158020,0,155000,"High_School","M",2
120850,0,94000,"PhD","F",4
23789,0,162000,"Master","F",2
38657,1,63000,"Bachelor","M",4
22209,0,191000,"Bachelor","M",6
60120,0,219000,"PhD","F",5
175928,0,142000,"Bachelor","M",3
60197,1,278000,"Master","M",8
2083,1,211000,"PhD","M",3
98912,0,98000,"Bachelor","F",4
167116,1,148000,"Master","M",1
78473,1,297000,"Bachelor","M",3
1367,1,126000,"Bachelor","F",1
67122,1,333000,"Master","F",4
75786,0,103000,"Master","M",3
55593,0,291000,"Master","M",1
132298,0,259000,"Master","F",3
168472,1,206000,"High_School","M",8
72312,1,223000,"Master","F",3
146677,1,92000,"Master","F",2
156010,1,342000,"PhD","M",8
85485,1,303000,"PhD","M",1
69621,1,204000,"High_School","F",8
164154,0,76000,"PhD","M",1
113245,0,137000,"Master","F",10
71902,0,82000,"Master","F",3
6444,1,69000,"High_School","F",3
106220,0,74000,"PhD","M",1
113310,0,114000,"PhD","M",1
64113,0,181000,"High_School","M",3
140596,1,214000,"Master","M",1
145949,0,216000,"PhD","M",2
30901,0,68000,"Master","F",2
155125,1,182000,"High_School","M",2
17351,0,84000,"Bachelor","F",2
55653,1,206000,"PhD","M",7
121671,0,65000,"Master","M",5
34430,1,81000,"PhD","F",4
63205,1,183000,"PhD","F",4
37954,0,195000,"Bachelor","M",6
15905,0,197000,"Master","M",1
187782,0,173000,"Master","F",4
95127,0,371000,"Master","F",2
185579,0,222000,"Master","M",4
50734,1,267000,"High_School","M",1
7204,0,290000,"Master","M",6
147973,1,176000,"PhD","M",2
75281,0,241000,"Bachelor","M",8
123546,0,247000,"High_School","F",5
76433,0,341000,"Bachelor","M",1
5514,1,158000,"Bachelor","M",6
172246,0,241000,"PhD","M",7
170153,0,280000,"Bachelor","M",2
166328,1,2e+05,"High_School","M",6
14275,0,212000,"High_School","M",5
95933,0,61000,"Bachelor","F",3
27128,1,62000,"High_School","F",5
93792,0,196000,"PhD","M",4
85912,0,172000,"PhD","F",6
46370,0,125000,"High_School","F",4
136425,0,76000,"Master","M",2
14484,0,60000,"High_School","M",8
145480,0,143000,"Master","F",4
90400,1,113000,"Master","F",1
108285,1,153000,"PhD","M",6
14241,0,257000,"PhD","M",4
183402,0,291000,"PhD","M",1
177988,1,185000,"Master","F",1
53121,0,97000,"Master","M",1
10906,0,173000,"High_School","F",2
29251,0,371000,"PhD","F",3
178945,0,279000,"PhD","M",1
156927,1,250000,"Bachelor","M",7
12448,1,216000,"PhD","M",4
167264,0,135000,"Bachelor","M",3
164998,1,219000,"Bachelor","M",1
25548,1,102000,"Bachelor","F",2
74860,1,199000,"Bachelor","M",1
32658,1,275000,"PhD","M",3
106304,0,279000,"Bachelor","M",3
195311,0,215000,"Master","M",6
140664,1,149000,"PhD","M",3
22785,0,76000,"High_School","F",1
53566,0,252000,"Bachelor","M",5
123670,0,131000,"PhD","F",1
139396,0,73000,"PhD","F",8
174702,0,206000,"PhD","F",6
189844,0,165000,"PhD","M",4
120825,0,163000,"High_School","F",1
111040,0,98000,"Master","M",6
189398,0,112000,"Master","M",6
138983,1,392000,"Bachelor","F",4
35074,0,284000,"PhD","M",4
136861,1,88000,"Master","M",8
84660,1,390000,"Bachelor","F",1
133849,0,221000,"High_School","M",2
119564,0,69000,"High_School","F",3
15971,0,205000,"PhD","M",2
152856,0,233000,"PhD","M",2
183920,0,245000,"Bachelor","M",2
72644,0,391000,"High_School","M",3
48724,0,81000,"High_School","F",2
129930,1,96000,"High_School","M",4
52253,0,125000,"Master","M",2
191274,0,245000,"High_School","M",1
71682,0,236000,"PhD","F",1
36431,0,388000,"Master","M",7
24278,1,226000,"High_School","M",1
129679,1,360000,"Master","M",2
196768,0,106000,"Master","M",1
24300,0,198000,"PhD","M",5
60862,1,225000,"Bachelor","M",3
161010,0,249000,"PhD","F",3
83947,0,196000,"High_School","F",1
158329,0,355000,"PhD","F",3
78704,1,209000,"High_School","F",3
149696,0,218000,"PhD","M",6
87613,0,145000,"Master","M",12
4630,0,123000,"Master","M",2
119576,1,154000,"Master","M",7
181438,0,304000,"PhD","M",3
98556,0,66000,"PhD","F",4
6211,0,186000,"PhD","M",1
171280,1,71000,"PhD","F",4
97919,1,71000,"Master","F",2
865,0,212000,"Bachelor","M",3
75966,0,159000,"Master","M",3
27283,1,136000,"Bachelor","M",3
4156,0,162000,"PhD","F",5
56137,0,73000,"Master","M",5
3917,1,236000,"Master","M",16
191413,0,278000,"Master","F",3
130449,1,141000,"PhD","M",11
88619,0,331000,"Master","M",5
115329,0,376000,"Bachelor","M",6
161727,0,340000,"PhD","M",7
90423,0,107000,"High_School","F",2
185673,0,271000,"Master","M",16
27769,0,80000,"High_School","F",3
155834,0,158000,"High_School","M",1
196146,1,66000,"High_School","F",4
33224,0,177000,"Bachelor","M",6
136209,1,76000,"Bachelor","F",5
192230,1,235000,"Master","F",8
149410,0,229000,"PhD","F",3
91074,0,204000,"Master","M",5
188646,0,292000,"Master","M",3
171446,1,256000,"Bachelor","M",2
158309,0,173000,"PhD","M",2
51401,0,242000,"Master","F",1
100509,0,119000,"Bachelor","M",5
143008,0,277000,"PhD","F",1
182116,1,246000,"Master","M",5
54984,0,167000,"Bachelor","M",6
22802,1,106000,"Bachelor","M",3
172889,0,105000,"Master","M",2
56743,0,61000,"Master","M",2
45953,0,321000,"High_School","M",2
182404,1,149000,"High_School","M",2
126454,1,175000,"Master","M",1
34423,0,68000,"Bachelor","F",2
38576,0,220000,"Master","M",1
108178,1,214000,"High_School","M",4
149600,0,79000,"Bachelor","F",5
43688,0,86000,"PhD","F",3
18581,1,66000,"PhD","M",5
137440,0,106000,"PhD","F",1
23088,0,180000,"Master","M",1
67962,0,246000,"Bachelor","M",2
80072,0,218000,"Bachelor","M",4
81421,0,102000,"High_School","F",10
5633,0,176000,"Bachelor","M",2
152341,0,387000,"High_School","M",1
198226,1,192000,"PhD","M",3
16760,1,95000,"PhD","F",3
170917,1,228000,"Master","M",5
118252,1,137000,"Bachelor","M",2
106808,0,135000,"PhD","F",1
52371,0,203000,"PhD","F",6
113606,0,72000,"High_School","F",1
162444,0,67000,"Bachelor","F",1
68201,1,299000,"Master","M",9
52307,0,69000,"Master","M",1
152436,1,112000,"High_School","M",6
160018,1,319000,"Bachelor","M",2
107860,0,108000,"Bachelor","M",3
24568,0,337000,"High_School","F",3
78169,0,106000,"PhD","M",2
54546,0,95000,"Master","M",4
199068,0,282000,"PhD","M",4
169664,0,215000,"Master","M",4
71858,1,158000,"Master","M",2
166170,1,77000,"Master","F",1
76603,0,95000,"Bachelor","F",3
161091,0,148000,"Bachelor","F",3
121127,0,69000,"Master","M",1
76955,0,301000,"PhD","F",4
130445,0,112000,"Master","F",2
63365,0,98000,"Master","F",5
129146,0,205000,"Bachelor","F",2
7730,1,271000,"PhD","M",1
93579,1,82000,"Bachelor","M",4
163807,1,94000,"Master","F",7
137823,0,75000,"PhD","F",3
91961,0,199000,"Master","M",2
187643,0,78000,"Bachelor","F",2
194802,1,87000,"Master","M",6
90169,0,138000,"Master","M",4
104708,0,79000,"Bachelor","F",3
184998,1,149000,"PhD","M",10
37210,0,218000,"Master","M",4
88173,0,224000,"PhD","M",2
12909,0,69000,"PhD","F",4
153627,0,247000,"Master","M",5
76318,0,273000,"Bachelor","M",5
167738,1,164000,"PhD","M",1
127138,1,317000,"Bachelor","F",1
167130,1,310000,"High_School","F",3
113415,0,303000,"Bachelor","M",2
57280,1,167000,"Master","M",2
177489,0,223000,"Bachelor","M",14
44055,0,73000,"PhD","F",3
179117,0,1e+05,"Bachelor","M",5
14373,1,89000,"PhD","M",9
13972,0,73000,"Master","M",2
145867,0,298000,"PhD","M",5
84129,0,106000,"Bachelor","F",2
167877,1,213000,"Master","M",5
196803,0,207000,"High_School","M",7
185778,0,238000,"PhD","F",2
79125,0,299000,"PhD","M",1
131888,0,223000,"PhD","M",4
164285,1,134000,"PhD","M",1
42198,0,95000,"Bachelor","F",8
75372,0,347000,"PhD","F",3
28643,0,151000,"High_School","F",1
101940,0,81000,"PhD","M",1
14011,0,207000,"PhD","F",2
90835,0,374000,"PhD","F",6
66306,0,255000,"PhD","M",5
172351,0,99000,"Bachelor","F",1
186961,1,286000,"High_School","M",9
31440,0,91000,"Bachelor","F",4
48129,0,191000,"Bachelor","M",4
24425,1,168000,"High_School","F",7
170092,0,79000,"Bachelor","F",1
145036,0,62000,"Bachelor","M",5
33450,0,88000,"PhD","F",5
78375,0,372000,"High_School","M",3
132678,1,175000,"Master","M",1
