employee_id,signing_bonus,salary,degree_level,sex,yrs_experience,boss_id,dept,level,n_subordinates
109843,1,79.0,PhD,F,7,172717,HR,IC,0
152427,1,83.0,PhD,M,1,7255,engineering,IC,0
46312,0,209.0,Master,M,3,29960,marketing,IC,0
114769,0,193.0,Master,M,2,123258,marketing,IC,0
191215,0,252.0,Master,M,2,182531,sales,IC,0
18348,1,140.0,PhD,M,1,76435,sales,IC,0
184722,0,151.0,PhD,M,2,37434,sales,IC,0
156589,0,219.0,Bachelor,M,6,150408,engineering,IC,0
97839,0,210.0,PhD,M,3,23120,marketing,IC,0
140399,0,260.0,Bachelor,M,2,51288,engineering,IC,0
603,0,267.0,PhD,M,1,189890,engineering,IC,0
191438,0,149.0,PhD,F,3,27781,marketing,IC,0
177143,0,77.0,Bachelor,F,7,66420,HR,IC,0
179335,0,201.0,Master,M,2,78997,engineering,IC,0
123542,0,174.0,Bachelor,M,2,115591,sales,IC,0
59856,0,229.0,PhD,F,3,77844,sales,IC,0
163887,0,182.0,High_School,F,5,59555,marketing,IC,0
129197,0,322.0,PhD,F,3,26183,sales,IC,0
2111,1,103.0,Master,M,1,149485,sales,IC,0
79080,1,163.0,Bachelor,F,4,79735,engineering,IC,0
169375,1,81.0,Bachelor,F,2,115593,HR,IC,0
94397,0,109.0,PhD,M,5,129734,engineering,IC,0
139758,1,140.0,PhD,M,3,95609,sales,IC,0
168315,0,194.0,PhD,M,2,73893,sales,IC,0
172948,0,93.0,PhD,F,14,39785,HR,MM,5
90513,0,192.0,High_School,M,4,111508,marketing,IC,0
143700,1,192.0,PhD,M,4,169574,marketing,IC,0
144817,0,301.0,PhD,M,2,74264,marketing,IC,0
178341,0,230.0,Bachelor,F,7,56451,sales,IC,0
160440,0,270.0,High_School,M,2,133927,engineering,IC,0
120638,0,336.0,High_School,F,7,27660,engineering,MM,10
91327,1,125.0,Bachelor,M,3,98520,marketing,IC,0
156016,0,335.0,High_School,M,1,5374,sales,IC,0
182397,1,293.0,Bachelor,M,2,97878,sales,IC,0
65273,0,111.0,Bachelor,F,3,183283,HR,IC,0
180874,0,272.0,Bachelor,M,3,91345,sales,IC,0
150836,0,100.0,Bachelor,M,3,32405,HR,IC,0
10095,1,66.0,Master,M,3,116119,marketing,IC,0
42362,0,195.0,Master,M,5,179929,sales,IC,0
7266,0,167.0,Master,M,6,61988,engineering,IC,0
109543,0,280.0,Master,M,3,95841,engineering,IC,0
17785,0,256.0,Bachelor,M,2,48120,engineering,IC,0
143404,1,225.0,Master,F,1,194078,marketing,IC,0
154285,0,358.0,PhD,M,14,107152,engineering,D,45
27436,1,124.0,PhD,M,6,81644,engineering,IC,0
12374,1,221.0,High_School,M,3,180925,sales,IC,0
158020,0,155.0,High_School,M,2,168564,sales,IC,0
120850,0,94.0,PhD,F,4,44056,HR,IC,0
23789,0,162.0,Master,F,2,157966,marketing,IC,0
38657,1,63.0,Bachelor,M,4,1872,engineering,IC,0
22209,0,191.0,Bachelor,M,6,142926,engineering,IC,0
60120,0,219.0,PhD,F,5,65883,marketing,IC,0
175928,0,142.0,Bachelor,M,3,118769,engineering,IC,0
60197,1,278.0,Master,M,8,158888,sales,IC,0
2083,1,211.0,PhD,M,3,174122,engineering,IC,0
98912,0,98.0,Bachelor,F,4,193818,HR,IC,0
167116,1,148.0,Master,M,1,113578,marketing,IC,0
78473,1,297.0,Bachelor,M,3,177805,marketing,IC,0
1367,1,126.0,Bachelor,F,1,193518,sales,IC,0
67122,1,333.0,Master,F,4,154292,engineering,IC,0
75786,0,103.0,Master,M,3,151005,marketing,IC,0
55593,0,291.0,Master,M,1,177772,marketing,IC,0
132298,0,259.0,Master,F,3,160289,sales,IC,0
168472,1,206.0,High_School,M,8,181421,sales,IC,0
72312,1,223.0,Master,F,3,18939,sales,IC,0
146677,1,92.0,Master,F,2,47748,HR,IC,0
156010,1,342.0,PhD,M,8,28697,engineering,MM,9
85485,1,303.0,PhD,M,1,124014,sales,IC,0
69621,1,204.0,High_School,F,8,158609,sales,IC,0
164154,0,76.0,PhD,M,1,14226,HR,IC,0
113245,0,137.0,Master,F,10,198366,sales,MM,16
71902,0,82.0,Master,F,3,146111,HR,IC,0
6444,1,69.0,High_School,F,3,130342,HR,IC,0
106220,0,74.0,PhD,M,1,180006,HR,IC,0
113310,0,114.0,PhD,M,1,71585,sales,IC,0
64113,0,181.0,High_School,M,3,129410,sales,IC,0
140596,1,214.0,Master,M,1,82463,marketing,IC,0
145949,0,216.0,PhD,M,2,175593,sales,IC,0
30901,0,68.0,Master,F,2,68222,HR,IC,0
155125,1,182.0,High_School,M,2,175361,sales,IC,0
17351,0,84.0,Bachelor,F,2,75705,HR,IC,0
55653,1,206.0,PhD,M,7,47755,sales,MM,10
121671,0,65.0,Master,M,5,16445,HR,IC,0
34430,1,81.0,PhD,F,4,55972,HR,IC,0
63205,1,183.0,PhD,F,4,70819,engineering,IC,0
37954,0,195.0,Bachelor,M,6,123000,sales,IC,0
15905,0,197.0,Master,M,1,27704,sales,IC,0
187782,0,173.0,Master,F,4,50761,marketing,IC,0
95127,0,371.0,Master,F,2,191289,engineering,IC,0
185579,0,222.0,Master,M,4,87762,sales,IC,0
50734,1,267.0,High_School,M,1,197832,marketing,IC,0
7204,0,290.0,Master,M,6,94611,engineering,IC,0
147973,1,176.0,PhD,M,2,84193,marketing,IC,0
75281,0,241.0,Bachelor,M,8,60609,sales,IC,0
123546,0,247.0,High_School,F,5,125755,marketing,IC,0
76433,0,341.0,Bachelor,M,1,1651,engineering,IC,0
5514,1,158.0,Bachelor,M,6,175593,sales,IC,0
172246,0,241.0,PhD,M,7,49727,sales,MM,5
170153,0,280.0,Bachelor,M,2,33266,marketing,IC,0
166328,1,200.0,High_School,M,6,110878,engineering,IC,0
14275,0,212.0,High_School,M,5,37220,engineering,IC,0
95933,0,61.0,Bachelor,F,3,41808,HR,IC,0
27128,1,62.0,High_School,F,5,97919,HR,IC,0
93792,0,196.0,PhD,M,4,61988,engineering,IC,0
85912,0,172.0,PhD,F,6,158888,sales,IC,0
46370,0,125.0,High_School,F,4,147106,sales,IC,0
136425,0,76.0,Master,M,2,16445,HR,IC,0
14484,0,60.0,High_School,M,8,55972,HR,IC,0
145480,0,143.0,Master,F,4,59705,sales,IC,0
90400,1,113.0,Master,F,1,62081,sales,IC,0
108285,1,153.0,PhD,M,6,129734,engineering,IC,0
14241,0,257.0,PhD,M,4,37154,marketing,MM,9
183402,0,291.0,PhD,M,1,189222,engineering,IC,0
177988,1,185.0,Master,F,1,34714,sales,IC,0
53121,0,97.0,Master,M,1,102043,marketing,IC,0
10906,0,173.0,High_School,F,2,82657,sales,IC,0
29251,0,371.0,PhD,F,3,115349,sales,IC,0
178945,0,279.0,PhD,M,1,98558,engineering,IC,0
156927,1,250.0,Bachelor,M,7,181566,marketing,MM,14
12448,1,216.0,PhD,M,4,56316,sales,IC,0
167264,0,135.0,Bachelor,M,3,75045,marketing,IC,0
164998,1,219.0,Bachelor,M,1,147103,engineering,IC,0
25548,1,102.0,Bachelor,F,2,194904,HR,IC,0
74860,1,199.0,Bachelor,M,1,95169,sales,IC,0
32658,1,275.0,PhD,M,3,168905,engineering,IC,0
106304,0,279.0,Bachelor,M,3,147715,sales,IC,0
195311,0,215.0,Master,M,6,164326,sales,IC,0
140664,1,149.0,PhD,M,3,8198,engineering,IC,0
22785,0,76.0,High_School,F,1,180006,HR,IC,0
53566,0,252.0,Bachelor,M,5,164547,sales,IC,0
123670,0,131.0,PhD,F,1,16073,marketing,IC,0
139396,0,73.0,PhD,F,8,197896,HR,IC,0
174702,0,206.0,PhD,F,6,23120,marketing,IC,0
189844,0,165.0,PhD,M,4,162381,engineering,IC,0
120825,0,163.0,High_School,F,1,124014,sales,IC,0
111040,0,98.0,Master,M,6,5374,sales,IC,0
189398,0,112.0,Master,M,6,164501,HR,IC,0
138983,1,392.0,Bachelor,F,4,157064,marketing,IC,0
35074,0,284.0,PhD,M,4,195165,engineering,IC,0
136861,1,88.0,Master,M,8,157492,sales,MM,7
84660,1,390.0,Bachelor,F,1,149135,engineering,IC,0
133849,0,221.0,High_School,M,2,71130,engineering,IC,0
119564,0,69.0,High_School,F,3,194904,HR,IC,0
15971,0,205.0,PhD,M,2,102102,sales,IC,0
152856,0,233.0,PhD,M,2,59705,sales,IC,0
183920,0,245.0,Bachelor,M,2,149245,marketing,IC,0
72644,0,391.0,High_School,M,3,126257,engineering,IC,0
48724,0,81.0,High_School,F,2,8182,sales,IC,0
129930,1,96.0,High_School,M,4,101981,sales,IC,0
52253,0,125.0,Master,M,2,102632,marketing,IC,0
191274,0,245.0,High_School,M,1,55858,engineering,IC,0
71682,0,236.0,PhD,F,1,67522,sales,IC,0
36431,0,388.0,Master,M,7,8193,engineering,IC,0
24278,1,226.0,High_School,M,1,129626,marketing,IC,0
129679,1,360.0,Master,M,2,76310,engineering,IC,0
196768,0,106.0,Master,M,1,67178,HR,IC,0
24300,0,198.0,PhD,M,5,87613,engineering,IC,0
60862,1,225.0,Bachelor,M,3,147249,engineering,IC,0
161010,0,249.0,PhD,F,3,49729,sales,IC,0
83947,0,196.0,High_School,F,1,77766,marketing,IC,0
158329,0,355.0,PhD,F,3,29547,engineering,IC,0
78704,1,209.0,High_School,F,3,179569,sales,IC,0
149696,0,218.0,PhD,M,6,135238,sales,MM,12
87613,0,145.0,Master,M,12,140317,engineering,MM,14
4630,0,123.0,Master,M,2,124186,marketing,IC,0
119576,1,154.0,Master,M,7,27660,engineering,MM,16
181438,0,304.0,PhD,M,3,159838,marketing,IC,0
98556,0,66.0,PhD,F,4,61517,HR,IC,0
6211,0,186.0,PhD,M,1,193920,sales,IC,0
171280,1,71.0,PhD,F,4,80240,HR,IC,0
97919,1,71.0,Master,F,2,110260,HR,MM,6
865,0,212.0,Bachelor,M,3,48690,sales,IC,0
75966,0,159.0,Master,M,3,159996,sales,IC,0
27283,1,136.0,Bachelor,M,3,133927,engineering,IC,0
4156,0,162.0,PhD,F,5,37434,sales,IC,0
56137,0,73.0,Master,M,5,191083,marketing,IC,0
3917,1,236.0,Master,M,16,139032,sales,D,87
191413,0,278.0,Master,F,3,63832,marketing,IC,0
130449,1,141.0,PhD,M,11,47755,sales,MM,7
88619,0,331.0,Master,M,5,48690,sales,IC,0
115329,0,376.0,Bachelor,M,6,112750,engineering,IC,0
161727,0,340.0,PhD,M,7,28697,engineering,MM,14
90423,0,107.0,High_School,F,2,53856,HR,IC,0
185673,0,271.0,Master,M,16,51535,engineering,VP,207
27769,0,80.0,High_School,F,3,178147,HR,IC,0
155834,0,158.0,High_School,M,1,198879,sales,IC,0
196146,1,66.0,High_School,F,4,102684,sales,IC,0
33224,0,177.0,Bachelor,M,6,14470,sales,IC,0
136209,1,76.0,Bachelor,F,5,193818,HR,IC,0
192230,1,235.0,Master,F,8,143050,marketing,IC,0
149410,0,229.0,PhD,F,3,88303,sales,IC,0
91074,0,204.0,Master,M,5,168564,sales,IC,0
188646,0,292.0,Master,M,3,55653,sales,IC,0
171446,1,256.0,Bachelor,M,2,148418,engineering,IC,0
158309,0,173.0,PhD,M,2,198778,engineering,IC,0
51401,0,242.0,Master,F,1,140542,sales,IC,0
100509,0,119.0,Bachelor,M,5,105395,engineering,IC,0
143008,0,277.0,PhD,F,1,169231,sales,IC,0
182116,1,246.0,Master,M,5,3235,sales,MM,13
54984,0,167.0,Bachelor,M,6,191649,sales,IC,0
22802,1,106.0,Bachelor,M,3,150290,HR,IC,0
172889,0,105.0,Master,M,2,49727,sales,MM,6
56743,0,61.0,Master,M,2,74170,sales,IC,0
45953,0,321.0,High_School,M,2,168342,engineering,IC,0
182404,1,149.0,High_School,M,2,161132,marketing,IC,0
126454,1,175.0,Master,M,1,90834,sales,IC,0
34423,0,68.0,Bachelor,F,2,160289,sales,IC,0
38576,0,220.0,Master,M,1,191485,sales,IC,0
108178,1,214.0,High_School,M,4,155437,engineering,IC,0
149600,0,79.0,Bachelor,F,5,171461,HR,IC,0
43688,0,86.0,PhD,F,3,149245,marketing,IC,0
18581,1,66.0,PhD,M,5,87884,engineering,IC,0
137440,0,106.0,PhD,F,1,62298,HR,IC,0
23088,0,180.0,Master,M,1,88936,sales,IC,0
67962,0,246.0,Bachelor,M,2,159996,sales,IC,0
80072,0,218.0,Bachelor,M,4,138772,sales,IC,0
81421,0,102.0,High_School,F,10,45969,HR,MM,17
5633,0,176.0,Bachelor,M,2,149696,sales,IC,0
152341,0,387.0,High_School,M,1,159098,engineering,IC,0
198226,1,192.0,PhD,M,3,21377,sales,IC,0
16760,1,95.0,PhD,F,3,125114,HR,IC,0
170917,1,228.0,Master,M,5,147249,engineering,IC,0
118252,1,137.0,Bachelor,M,2,34714,sales,IC,0
106808,0,135.0,PhD,F,1,54136,marketing,IC,0
52371,0,203.0,PhD,F,6,140542,sales,IC,0
113606,0,72.0,High_School,F,1,24287,HR,IC,0
162444,0,67.0,Bachelor,F,1,11507,HR,IC,0
68201,1,299.0,Master,M,9,41945,sales,MM,8
52307,0,69.0,Master,M,1,70406,marketing,IC,0
152436,1,112.0,High_School,M,6,167650,engineering,IC,0
160018,1,319.0,Bachelor,M,2,48352,engineering,IC,0
107860,0,108.0,Bachelor,M,3,147016,sales,IC,0
24568,0,337.0,High_School,F,3,98967,marketing,IC,0
78169,0,106.0,PhD,M,2,59705,sales,IC,0
54546,0,95.0,Master,M,4,14226,HR,IC,0
199068,0,282.0,PhD,M,4,54315,sales,IC,0
169664,0,215.0,Master,M,4,184512,engineering,MM,6
71858,1,158.0,Master,M,2,196637,engineering,IC,0
166170,1,77.0,Master,F,1,59705,sales,IC,0
76603,0,95.0,Bachelor,F,3,134944,sales,IC,0
161091,0,148.0,Bachelor,F,3,75045,marketing,IC,0
121127,0,69.0,Master,M,1,9400,HR,IC,0
76955,0,301.0,PhD,F,4,136313,engineering,IC,0
130445,0,112.0,Master,F,2,65883,marketing,IC,0
63365,0,98.0,Master,F,5,11507,HR,IC,0
129146,0,205.0,Bachelor,F,2,191073,sales,IC,0
7730,1,271.0,PhD,M,1,73489,sales,IC,0
93579,1,82.0,Bachelor,M,4,113245,sales,IC,0
163807,1,94.0,Master,F,7,171461,HR,IC,0
137823,0,75.0,PhD,F,3,32405,HR,IC,0
91961,0,199.0,Master,M,2,191649,sales,IC,0
187643,0,78.0,Bachelor,F,2,68222,HR,IC,0
194802,1,87.0,Master,M,6,191351,marketing,IC,0
90169,0,138.0,Master,M,4,81490,sales,IC,0
104708,0,79.0,Bachelor,F,3,29733,HR,IC,0
184998,1,149.0,PhD,M,10,183175,sales,MM,13
37210,0,218.0,Master,M,4,113566,engineering,IC,0
88173,0,224.0,PhD,M,2,147819,sales,IC,0
12909,0,69.0,PhD,F,4,129626,marketing,IC,0
153627,0,247.0,Master,M,5,79193,sales,IC,0
76318,0,273.0,Bachelor,M,5,148418,engineering,IC,0
167738,1,164.0,PhD,M,1,79,sales,IC,0
127138,1,317.0,Bachelor,F,1,156010,engineering,IC,0
167130,1,310.0,High_School,F,3,39388,sales,IC,0
113415,0,303.0,Bachelor,M,2,191485,sales,IC,0
57280,1,167.0,Master,M,2,119991,engineering,IC,0
177489,0,223.0,Bachelor,M,14,71532,marketing,MM,4
44055,0,73.0,PhD,F,3,180006,HR,IC,0
179117,0,100.0,Bachelor,M,5,118506,HR,IC,0
14373,1,89.0,PhD,M,9,147642,sales,IC,0
13972,0,73.0,Master,M,2,754,HR,IC,0
145867,0,298.0,PhD,M,5,147249,engineering,IC,0
84129,0,106.0,Bachelor,F,2,169574,marketing,IC,0
167877,1,213.0,Master,M,5,119833,sales,MM,17
196803,0,207.0,High_School,M,7,77670,sales,IC,0
185778,0,238.0,PhD,F,2,79,sales,IC,0
79125,0,299.0,PhD,M,1,73663,marketing,IC,0
131888,0,223.0,PhD,M,4,127544,sales,IC,0
164285,1,134.0,PhD,M,1,149135,engineering,IC,0
42198,0,95.0,Bachelor,F,8,77556,HR,IC,0
75372,0,347.0,PhD,F,3,55858,engineering,IC,0
28643,0,151.0,High_School,F,1,75198,marketing,IC,0
101940,0,81.0,PhD,M,1,130342,HR,IC,0
14011,0,207.0,PhD,F,2,48120,engineering,IC,0
90835,0,374.0,PhD,F,6,168905,engineering,IC,0
66306,0,255.0,PhD,M,5,183869,engineering,MM,6
172351,0,99.0,Bachelor,F,1,123502,HR,IC,0
186961,1,286.0,High_School,M,9,124014,sales,IC,0
31440,0,91.0,Bachelor,F,4,174009,HR,IC,0
48129,0,191.0,Bachelor,M,4,87762,sales,IC,0
24425,1,168.0,High_School,F,7,66692,sales,IC,0
170092,0,79.0,Bachelor,F,1,164501,HR,IC,0
145036,0,62.0,Bachelor,M,5,75705,HR,IC,0
33450,0,88.0,PhD,F,5,10773,engineering,IC,0
78375,0,372.0,High_School,M,3,111974,engineering,IC,0
132678,1,175.0,Master,M,1,43858,engineering,IC,0
92629,0,230.0,Bachelor,F,6,120638,engineering,IC,0
39031,0,196.0,Master,F,3,170922,sales,IC,0
111615,0,158.0,PhD,F,2,7212,marketing,IC,0
154375,1,172.0,PhD,F,12,24015,HR,MM,9
127756,0,308.0,High_School,F,1,4259,engineering,IC,0
166380,0,239.0,PhD,M,1,67931,engineering,IC,0
32159,0,361.0,Master,M,5,176804,sales,MM,18
174893,0,147.0,Master,F,2,49729,sales,IC,0
36931,0,385.0,Master,M,3,6536,marketing,IC,0
89523,0,210.0,PhD,F,14,66119,sales,MM,7
136171,1,286.0,PhD,M,1,7255,engineering,IC,0
115731,1,335.0,Bachelor,M,7,19424,engineering,IC,0
119514,1,297.0,Master,F,2,108428,engineering,IC,0
30131,0,63.0,Master,F,5,43937,HR,IC,0
108372,1,267.0,PhD,M,2,8182,sales,IC,0
69734,0,388.0,PhD,M,2,187053,engineering,IC,0
164772,0,316.0,PhD,F,1,119991,engineering,IC,0
124728,0,293.0,High_School,M,4,158888,sales,IC,0
34393,1,255.0,High_School,M,4,148795,engineering,IC,0
127904,1,321.0,Bachelor,M,3,45803,sales,IC,0
28979,0,175.0,Master,M,12,198366,sales,MM,10
24965,0,286.0,PhD,M,7,177166,engineering,IC,0
120586,0,270.0,PhD,M,5,87929,sales,IC,0
185721,0,162.0,PhD,F,2,87929,sales,IC,0
199084,1,339.0,PhD,M,4,98558,engineering,IC,0
177860,0,202.0,PhD,M,6,93708,HR,VP,182
101547,0,156.0,PhD,M,3,143317,sales,IC,0
45615,1,321.0,PhD,F,2,156927,marketing,IC,0
30620,0,137.0,Master,M,1,112750,engineering,IC,0
7314,0,330.0,Master,M,1,101484,engineering,IC,0
48330,0,245.0,PhD,F,3,46997,sales,IC,0
179301,1,87.0,Master,F,4,29749,HR,IC,0
57274,0,123.0,Master,F,5,188118,sales,IC,0
197206,0,98.0,Master,M,2,91869,marketing,MM,12
132451,0,239.0,High_School,M,6,137776,engineering,IC,0
35461,1,316.0,High_School,M,1,73663,marketing,IC,0
130578,1,134.0,Bachelor,F,1,145126,sales,IC,0
35594,0,122.0,Bachelor,F,1,102026,sales,IC,0
19934,0,91.0,High_School,F,3,199950,HR,IC,0
169024,1,108.0,Bachelor,M,1,70406,marketing,IC,0
25392,0,68.0,Master,F,8,141211,HR,IC,0
83064,0,217.0,High_School,F,4,99139,sales,IC,0
150406,0,62.0,Bachelor,M,2,102498,HR,IC,0
112479,0,180.0,High_School,M,3,190566,marketing,IC,0
67504,0,268.0,PhD,M,1,62043,engineering,IC,0
115496,0,237.0,PhD,M,4,149245,marketing,IC,0
79613,0,79.0,Master,M,5,184236,HR,IC,0
76091,0,342.0,Master,M,4,60373,marketing,IC,0
142985,0,198.0,Master,F,3,1651,engineering,IC,0
191879,1,186.0,PhD,F,5,144928,sales,IC,0
198424,0,232.0,PhD,M,8,115539,marketing,MM,7
24985,0,80.0,Master,F,4,123154,HR,IC,0
194535,0,151.0,Bachelor,M,5,149135,engineering,IC,0
178582,0,379.0,Master,M,1,137776,engineering,IC,0
171217,1,99.0,Master,F,2,8711,marketing,IC,0
189399,0,194.0,PhD,F,4,169223,engineering,IC,0
32580,1,230.0,High_School,M,8,148032,sales,IC,0
22133,0,316.0,Master,F,5,97878,sales,IC,0
135154,0,178.0,Bachelor,F,2,169223,engineering,IC,0
99262,0,142.0,High_School,M,3,8182,sales,IC,0
114015,1,175.0,High_School,M,7,84193,marketing,IC,0
16507,0,117.0,PhD,M,8,80240,HR,IC,0
22976,1,314.0,PhD,M,7,181787,marketing,IC,0
24764,0,62.0,Bachelor,F,2,123154,HR,IC,0
100356,1,382.0,Bachelor,M,1,132283,engineering,IC,0
181472,1,341.0,High_School,M,5,29547,engineering,IC,0
79034,0,118.0,Bachelor,M,5,10786,HR,IC,0
32228,1,297.0,Master,M,7,4259,engineering,IC,0
92958,0,256.0,PhD,M,1,91002,marketing,IC,0
64773,0,235.0,Bachelor,M,2,172250,marketing,IC,0
69817,0,60.0,Bachelor,F,1,189742,HR,IC,0
19674,0,307.0,High_School,F,6,68821,engineering,IC,0
177579,0,295.0,Master,M,2,187053,engineering,IC,0
29084,0,108.0,High_School,M,2,76135,marketing,IC,0
87050,0,74.0,Bachelor,F,5,43937,HR,IC,0
13731,1,148.0,High_School,F,1,193518,sales,IC,0
181062,1,134.0,Master,F,6,55476,marketing,IC,0
126326,0,118.0,High_School,M,3,107694,HR,IC,0
46036,0,135.0,PhD,M,2,75198,marketing,IC,0
53872,0,206.0,PhD,M,4,126257,engineering,IC,0
12877,0,114.0,Master,F,13,57693,engineering,MM,10
100373,0,127.0,PhD,F,11,192056,HR,MM,15
162002,0,167.0,Bachelor,M,4,87929,sales,IC,0
172227,1,218.0,PhD,M,1,35499,sales,IC,0
172031,0,315.0,Bachelor,M,5,119576,engineering,IC,0
87884,0,147.0,PhD,M,4,145161,engineering,MM,10
62116,1,79.0,Bachelor,F,2,62161,marketing,IC,0
124148,0,212.0,Master,F,1,57185,engineering,IC,0
34952,0,288.0,Bachelor,F,3,48742,engineering,IC,0
150829,1,186.0,PhD,M,5,173939,marketing,IC,0
144843,1,292.0,Master,M,4,189627,sales,IC,0
89368,1,188.0,Bachelor,M,8,4110,sales,IC,0
29358,1,239.0,Master,M,2,63785,engineering,IC,0
10808,0,375.0,Master,M,2,90237,sales,IC,0
147096,1,316.0,Bachelor,M,1,112750,engineering,IC,0
105197,1,161.0,Bachelor,F,1,10357,marketing,IC,0
37562,0,93.0,Master,M,4,5889,HR,IC,0
128892,0,118.0,Master,M,3,166729,marketing,IC,0
102724,0,234.0,Master,M,4,1610,engineering,IC,0
157876,0,99.0,PhD,M,2,155570,marketing,IC,0
174106,1,160.0,High_School,M,1,199184,sales,IC,0
35867,0,151.0,Bachelor,F,3,134728,marketing,IC,0
109610,0,73.0,Master,F,4,29733,HR,IC,0
134137,1,144.0,High_School,F,7,182531,sales,IC,0
197299,0,131.0,Master,F,3,2644,sales,IC,0
14387,0,278.0,PhD,F,7,159906,sales,IC,0
141330,1,212.0,High_School,M,3,190060,sales,IC,0
19028,1,293.0,PhD,M,2,116180,engineering,IC,0
21449,0,81.0,PhD,F,3,37124,sales,IC,0
151341,1,96.0,High_School,F,2,100373,HR,IC,0
135422,1,93.0,PhD,F,4,189038,engineering,IC,0
155427,0,205.0,PhD,M,2,175361,sales,IC,0
165568,0,81.0,Bachelor,F,7,179149,HR,IC,0
189305,0,385.0,PhD,M,1,189890,engineering,IC,0
122272,0,177.0,PhD,M,1,65856,sales,IC,0
89940,0,186.0,PhD,F,3,182028,engineering,IC,0
131850,0,66.0,Master,F,4,150189,HR,IC,0
170685,1,91.0,Master,M,2,54315,sales,IC,0
72056,0,78.0,PhD,F,1,61443,HR,IC,0
164655,0,88.0,Master,F,1,135804,HR,IC,0
141484,1,76.0,High_School,M,2,7095,HR,IC,0
34425,0,111.0,PhD,M,2,20828,marketing,IC,0
73338,0,156.0,Bachelor,M,4,7212,marketing,IC,0
42494,1,154.0,PhD,M,4,81644,engineering,IC,0
56316,0,210.0,PhD,M,4,32248,sales,MM,10
47643,0,62.0,Bachelor,F,1,754,HR,IC,0
142107,1,108.0,Bachelor,M,3,191289,engineering,IC,0
82698,0,178.0,Bachelor,M,3,49727,sales,MM,9
147611,1,293.0,Master,F,6,73663,marketing,IC,0
154426,0,205.0,Master,M,4,134728,marketing,IC,0
119832,0,129.0,Master,M,4,190801,engineering,D,50
352,0,72.0,Bachelor,F,4,29749,HR,IC,0
175240,0,67.0,Bachelor,F,1,171461,HR,IC,0
30515,0,75.0,PhD,F,1,51923,HR,IC,0
129318,0,298.0,Bachelor,M,1,132283,engineering,IC,0
19806,0,142.0,PhD,M,6,32510,sales,MM,11
145385,1,198.0,Bachelor,M,2,94039,sales,IC,0
122541,1,140.0,Master,M,2,166591,sales,IC,0
99006,0,64.0,PhD,M,1,47472,engineering,IC,0
72070,0,134.0,Bachelor,M,3,116180,engineering,IC,0
192671,1,312.0,Bachelor,F,5,81111,engineering,IC,0
148725,0,149.0,PhD,M,5,161132,marketing,IC,0
120243,0,259.0,High_School,M,5,67931,engineering,IC,0
115199,0,86.0,PhD,M,3,87733,sales,IC,0
94496,1,319.0,Master,M,6,39388,sales,IC,0
130793,0,338.0,PhD,M,2,1808,engineering,IC,0
33665,0,65.0,Bachelor,F,4,110260,HR,MM,10
105877,0,264.0,PhD,F,3,43602,engineering,IC,0
138745,0,367.0,High_School,M,1,6335,sales,IC,0
179786,1,91.0,PhD,M,3,8856,marketing,IC,0
25726,0,61.0,Master,M,1,51331,HR,IC,0
166574,0,103.0,Master,M,4,10357,marketing,IC,0
54997,0,206.0,PhD,F,8,66119,sales,MM,13
60230,1,350.0,High_School,M,3,61988,engineering,IC,0
152533,0,185.0,PhD,F,1,65856,sales,IC,0
109136,0,346.0,PhD,M,1,192369,sales,IC,0
122208,1,302.0,Master,M,3,59353,engineering,IC,0
74349,1,378.0,Bachelor,M,5,166591,sales,IC,0
103081,1,244.0,High_School,F,3,184998,sales,IC,0
176932,0,92.0,Bachelor,F,1,175548,HR,IC,0
26625,0,370.0,PhD,M,1,59353,engineering,IC,0
102033,0,308.0,Bachelor,F,1,7255,engineering,IC,0
150163,0,270.0,High_School,F,4,142367,sales,IC,0
171239,0,306.0,Bachelor,M,7,9239,sales,IC,0
85251,0,123.0,Bachelor,M,5,4110,sales,IC,0
191971,0,186.0,PhD,M,3,63077,sales,IC,0
187038,0,114.0,Bachelor,M,9,60319,sales,IC,0
149331,0,178.0,PhD,F,1,153551,sales,IC,0
49348,0,133.0,Bachelor,M,3,87707,sales,IC,0
138948,0,215.0,PhD,F,8,24489,marketing,MM,9
102721,1,192.0,Bachelor,M,5,66591,sales,IC,0
181047,0,392.0,Bachelor,M,2,113566,engineering,IC,0
68128,0,261.0,PhD,M,4,157064,marketing,IC,0
118417,0,135.0,PhD,M,2,14299,engineering,IC,0
72948,0,270.0,Bachelor,M,2,179929,sales,IC,0
146410,0,108.0,Bachelor,M,5,754,HR,IC,0
171293,1,312.0,PhD,M,1,52923,sales,IC,0
64334,0,152.0,Master,M,3,51293,sales,IC,0
85723,0,80.0,Master,F,1,68222,HR,IC,0
77142,0,214.0,Bachelor,F,2,177489,marketing,IC,0
76565,0,235.0,Bachelor,M,3,53390,sales,IC,0
179160,0,312.0,Bachelor,F,3,6536,marketing,IC,0
177603,1,146.0,PhD,M,1,181311,sales,IC,0
170761,0,82.0,High_School,M,1,115591,sales,IC,0
125737,0,87.0,PhD,F,1,189742,HR,IC,0
20230,0,200.0,PhD,M,1,132399,sales,IC,0
70238,0,357.0,Bachelor,M,1,75246,engineering,IC,0
83431,0,86.0,Bachelor,F,6,51121,HR,IC,0
196796,0,229.0,Bachelor,F,5,94030,sales,IC,0
89846,0,304.0,High_School,F,6,115349,sales,IC,0
