employee_id,signing_bonus,salary,yrs_experience,level,n_subordinates,is_male,degree,dept_HR,dept_engineering,dept_marketing,dept_sales
194535,0,151.0,5,0,0,1,1,0.0,1.0,0.0,0.0
178582,0,379.0,1,0,0,1,2,0.0,1.0,0.0,0.0
171217,1,99.0,2,0,0,0,2,0.0,0.0,1.0,0.0
189399,0,194.0,4,0,0,0,3,0.0,1.0,0.0,0.0
32580,1,230.0,8,0,0,1,0,0.0,0.0,0.0,1.0
22133,0,316.0,5,0,0,0,2,0.0,0.0,0.0,1.0
135154,0,178.0,2,0,0,0,1,0.0,1.0,0.0,0.0
99262,0,142.0,3,0,0,1,0,0.0,0.0,0.0,1.0
114015,1,175.0,7,0,0,1,0,0.0,0.0,1.0,0.0
16507,0,117.0,8,0,0,1,3,1.0,0.0,0.0,0.0
22976,1,314.0,7,0,0,1,3,0.0,0.0,1.0,0.0
24764,0,62.0,2,0,0,0,1,1.0,0.0,0.0,0.0
100356,1,382.0,1,0,0,1,1,0.0,1.0,0.0,0.0
181472,1,341.0,5,0,0,1,0,0.0,1.0,0.0,0.0
79034,0,118.0,5,0,0,1,1,1.0,0.0,0.0,0.0
32228,1,297.0,7,0,0,1,2,0.0,1.0,0.0,0.0
92958,0,256.0,1,0,0,1,3,0.0,0.0,1.0,0.0
64773,0,235.0,2,0,0,1,1,0.0,0.0,1.0,0.0
69817,0,60.0,1,0,0,0,1,1.0,0.0,0.0,0.0
19674,0,307.0,6,0,0,0,0,0.0,1.0,0.0,0.0
177579,0,295.0,2,0,0,1,2,0.0,1.0,0.0,0.0
29084,0,108.0,2,0,0,1,0,0.0,0.0,1.0,0.0
87050,0,74.0,5,0,0,0,1,1.0,0.0,0.0,0.0
13731,1,148.0,1,0,0,0,0,0.0,0.0,0.0,1.0
181062,1,134.0,6,0,0,0,2,0.0,0.0,1.0,0.0
126326,0,118.0,3,0,0,1,0,1.0,0.0,0.0,0.0
46036,0,135.0,2,0,0,1,3,0.0,0.0,1.0,0.0
53872,0,206.0,4,0,0,1,3,0.0,1.0,0.0,0.0
12877,0,114.0,13,1,10,0,2,0.0,1.0,0.0,0.0
100373,0,127.0,11,1,15,0,3,1.0,0.0,0.0,0.0
162002,0,167.0,4,0,0,1,1,0.0,0.0,0.0,1.0
172227,1,218.0,1,0,0,1,3,0.0,0.0,0.0,1.0
172031,0,315.0,5,0,0,1,1,0.0,1.0,0.0,0.0
87884,0,147.0,4,1,10,1,3,0.0,1.0,0.0,0.0
62116,1,79.0,2,0,0,0,1,0.0,0.0,1.0,0.0
124148,0,212.0,1,0,0,0,2,0.0,1.0,0.0,0.0
34952,0,288.0,3,0,0,0,1,0.0,1.0,0.0,0.0
150829,1,186.0,5,0,0,1,3,0.0,0.0,1.0,0.0
144843,1,292.0,4,0,0,1,2,0.0,0.0,0.0,1.0
89368,1,188.0,8,0,0,1,1,0.0,0.0,0.0,1.0
29358,1,239.0,2,0,0,1,2,0.0,1.0,0.0,0.0
10808,0,375.0,2,0,0,1,2,0.0,0.0,0.0,1.0
147096,1,316.0,1,0,0,1,1,0.0,1.0,0.0,0.0
105197,1,161.0,1,0,0,0,1,0.0,0.0,1.0,0.0
37562,0,93.0,4,0,0,1,2,1.0,0.0,0.0,0.0
128892,0,118.0,3,0,0,1,2,0.0,0.0,1.0,0.0
102724,0,234.0,4,0,0,1,2,0.0,1.0,0.0,0.0
157876,0,99.0,2,0,0,1,3,0.0,0.0,1.0,0.0
174106,1,160.0,1,0,0,1,0,0.0,0.0,0.0,1.0
35867,0,151.0,3,0,0,0,1,0.0,0.0,1.0,0.0
109610,0,73.0,4,0,0,0,2,1.0,0.0,0.0,0.0
134137,1,144.0,7,0,0,0,0,0.0,0.0,0.0,1.0
197299,0,131.0,3,0,0,0,2,0.0,0.0,0.0,1.0
14387,0,278.0,7,0,0,0,3,0.0,0.0,0.0,1.0
141330,1,212.0,3,0,0,1,0,0.0,0.0,0.0,1.0
19028,1,293.0,2,0,0,1,3,0.0,1.0,0.0,0.0
21449,0,81.0,3,0,0,0,3,0.0,0.0,0.0,1.0
151341,1,96.0,2,0,0,0,0,1.0,0.0,0.0,0.0
135422,1,93.0,4,0,0,0,3,0.0,1.0,0.0,0.0
155427,0,205.0,2,0,0,1,3,0.0,0.0,0.0,1.0
165568,0,81.0,7,0,0,0,1,1.0,0.0,0.0,0.0
189305,0,385.0,1,0,0,1,3,0.0,1.0,0.0,0.0
122272,0,177.0,1,0,0,1,3,0.0,0.0,0.0,1.0
89940,0,186.0,3,0,0,0,3,0.0,1.0,0.0,0.0
131850,0,66.0,4,0,0,0,2,1.0,0.0,0.0,0.0
170685,1,91.0,2,0,0,1,2,0.0,0.0,0.0,1.0
72056,0,78.0,1,0,0,0,3,1.0,0.0,0.0,0.0
164655,0,88.0,1,0,0,0,2,1.0,0.0,0.0,0.0
141484,1,76.0,2,0,0,1,0,1.0,0.0,0.0,0.0
34425,0,111.0,2,0,0,1,3,0.0,0.0,1.0,0.0
73338,0,156.0,4,0,0,1,1,0.0,0.0,1.0,0.0
42494,1,154.0,4,0,0,1,3,0.0,1.0,0.0,0.0
56316,0,210.0,4,1,10,1,3,0.0,0.0,0.0,1.0
47643,0,62.0,1,0,0,0,1,1.0,0.0,0.0,0.0
142107,1,108.0,3,0,0,1,1,0.0,1.0,0.0,0.0
82698,0,178.0,3,1,9,1,1,0.0,0.0,0.0,1.0
147611,1,293.0,6,0,0,0,2,0.0,0.0,1.0,0.0
154426,0,205.0,4,0,0,1,2,0.0,0.0,1.0,0.0
119832,0,129.0,4,2,50,1,2,0.0,1.0,0.0,0.0
352,0,72.0,4,0,0,0,1,1.0,0.0,0.0,0.0
175240,0,67.0,1,0,0,0,1,1.0,0.0,0.0,0.0
30515,0,75.0,1,0,0,0,3,1.0,0.0,0.0,0.0
129318,0,298.0,1,0,0,1,1,0.0,1.0,0.0,0.0
19806,0,142.0,6,1,11,1,3,0.0,0.0,0.0,1.0
145385,1,198.0,2,0,0,1,1,0.0,0.0,0.0,1.0
122541,1,140.0,2,0,0,1,2,0.0,0.0,0.0,1.0
99006,0,64.0,1,0,0,1,3,0.0,1.0,0.0,0.0
72070,0,134.0,3,0,0,1,1,0.0,1.0,0.0,0.0
192671,1,312.0,5,0,0,0,1,0.0,1.0,0.0,0.0
148725,0,149.0,5,0,0,1,3,0.0,0.0,1.0,0.0
120243,0,259.0,5,0,0,1,0,0.0,1.0,0.0,0.0
115199,0,86.0,3,0,0,1,3,0.0,0.0,0.0,1.0
94496,1,319.0,6,0,0,1,2,0.0,0.0,0.0,1.0
130793,0,338.0,2,0,0,1,3,0.0,1.0,0.0,0.0
33665,0,65.0,4,1,10,0,1,1.0,0.0,0.0,0.0
105877,0,264.0,3,0,0,0,3,0.0,1.0,0.0,0.0
138745,0,367.0,1,0,0,1,0,0.0,0.0,0.0,1.0
179786,1,91.0,3,0,0,1,3,0.0,0.0,1.0,0.0
25726,0,61.0,1,0,0,1,2,1.0,0.0,0.0,0.0
166574,0,103.0,4,0,0,1,2,0.0,0.0,1.0,0.0
54997,0,206.0,8,1,13,0,3,0.0,0.0,0.0,1.0
60230,1,350.0,3,0,0,1,0,0.0,1.0,0.0,0.0
152533,0,185.0,1,0,0,0,3,0.0,0.0,0.0,1.0
109136,0,346.0,1,0,0,1,3,0.0,0.0,0.0,1.0
122208,1,302.0,3,0,0,1,2,0.0,1.0,0.0,0.0
74349,1,378.0,5,0,0,1,1,0.0,0.0,0.0,1.0
103081,1,244.0,3,0,0,0,0,0.0,0.0,0.0,1.0
176932,0,92.0,1,0,0,0,1,1.0,0.0,0.0,0.0
26625,0,370.0,1,0,0,1,3,0.0,1.0,0.0,0.0
102033,0,308.0,1,0,0,0,1,0.0,1.0,0.0,0.0
150163,0,270.0,4,0,0,0,0,0.0,0.0,0.0,1.0
171239,0,306.0,7,0,0,1,1,0.0,0.0,0.0,1.0
85251,0,123.0,5,0,0,1,1,0.0,0.0,0.0,1.0
191971,0,186.0,3,0,0,1,3,0.0,0.0,0.0,1.0
187038,0,114.0,9,0,0,1,1,0.0,0.0,0.0,1.0
149331,0,178.0,1,0,0,0,3,0.0,0.0,0.0,1.0
49348,0,133.0,3,0,0,1,1,0.0,0.0,0.0,1.0
138948,0,215.0,8,1,9,0,3,0.0,0.0,1.0,0.0
102721,1,192.0,5,0,0,1,1,0.0,0.0,0.0,1.0
181047,0,392.0,2,0,0,1,1,0.0,1.0,0.0,0.0
68128,0,261.0,4,0,0,1,3,0.0,0.0,1.0,0.0
118417,0,135.0,2,0,0,1,3,0.0,1.0,0.0,0.0
72948,0,270.0,2,0,0,1,1,0.0,0.0,0.0,1.0
146410,0,108.0,5,0,0,1,1,1.0,0.0,0.0,0.0
171293,1,312.0,1,0,0,1,3,0.0,0.0,0.0,1.0
64334,0,152.0,3,0,0,1,2,0.0,0.0,0.0,1.0
85723,0,80.0,1,0,0,0,2,1.0,0.0,0.0,0.0
77142,0,214.0,2,0,0,0,1,0.0,0.0,1.0,0.0
76565,0,235.0,3,0,0,1,1,0.0,0.0,0.0,1.0
179160,0,312.0,3,0,0,0,1,0.0,0.0,1.0,0.0
177603,1,146.0,1,0,0,1,3,0.0,0.0,0.0,1.0
170761,0,82.0,1,0,0,1,0,0.0,0.0,0.0,1.0
125737,0,87.0,1,0,0,0,3,1.0,0.0,0.0,0.0
20230,0,200.0,1,0,0,1,3,0.0,0.0,0.0,1.0
70238,0,357.0,1,0,0,1,1,0.0,1.0,0.0,0.0
83431,0,86.0,6,0,0,0,1,1.0,0.0,0.0,0.0
196796,0,229.0,5,0,0,0,1,0.0,0.0,0.0,1.0
89846,0,304.0,6,0,0,0,0,0.0,0.0,0.0,1.0
104805,0,89.0,5,0,0,0,3,1.0,0.0,0.0,0.0
72864,0,208.0,2,0,0,0,3,0.0,0.0,0.0,1.0
121491,1,158.0,3,0,0,1,2,0.0,0.0,0.0,1.0
186177,0,114.0,4,0,0,0,0,1.0,0.0,0.0,0.0
142317,0,153.0,3,0,0,1,2,0.0,0.0,1.0,0.0
34280,1,195.0,26,3,479,1,2,0.0,0.0,0.0,1.0
163507,0,268.0,5,0,0,1,3,0.0,0.0,0.0,1.0
173517,0,96.0,5,0,0,1,3,0.0,0.0,0.0,1.0
43626,0,284.0,3,0,0,1,1,0.0,1.0,0.0,0.0
126686,0,226.0,1,0,0,0,1,0.0,0.0,1.0,0.0
20008,0,350.0,1,0,0,1,3,0.0,1.0,0.0,0.0
150235,0,263.0,6,0,0,1,0,0.0,1.0,0.0,0.0
44242,1,180.0,8,0,0,1,0,0.0,0.0,1.0,0.0
147949,0,316.0,2,0,0,1,3,0.0,1.0,0.0,0.0
86568,0,73.0,2,0,0,1,2,1.0,0.0,0.0,0.0
106433,1,286.0,5,0,0,1,0,0.0,0.0,0.0,1.0
27393,0,120.0,12,1,9,0,2,0.0,0.0,0.0,1.0
25224,0,269.0,3,0,0,0,2,0.0,0.0,1.0,0.0
175558,1,282.0,10,1,12,0,1,0.0,1.0,0.0,0.0
127385,0,83.0,2,0,0,1,2,0.0,0.0,1.0,0.0
52982,0,175.0,2,0,0,0,2,0.0,0.0,0.0,1.0
113349,0,321.0,1,0,0,1,3,0.0,1.0,0.0,0.0
100337,0,121.0,4,0,0,1,2,0.0,1.0,0.0,0.0
18343,0,216.0,5,0,0,1,3,0.0,0.0,1.0,0.0
65222,0,142.0,1,0,0,1,3,0.0,1.0,0.0,0.0
21377,0,160.0,7,1,8,0,1,0.0,0.0,0.0,1.0
74255,0,117.0,3,0,0,1,0,0.0,0.0,1.0,0.0
116347,0,155.0,2,0,0,1,1,0.0,1.0,0.0,0.0
50887,0,200.0,5,0,0,1,0,0.0,0.0,0.0,1.0
181832,0,160.0,4,0,0,0,3,0.0,1.0,0.0,0.0
8411,0,204.0,2,0,0,0,1,0.0,1.0,0.0,0.0
52920,0,68.0,8,1,10,1,3,0.0,0.0,0.0,1.0
34960,1,260.0,2,0,0,1,1,0.0,0.0,0.0,1.0
136336,0,237.0,4,0,0,1,0,0.0,0.0,1.0,0.0
50602,1,288.0,5,0,0,1,1,0.0,1.0,0.0,0.0
68766,0,61.0,1,0,0,0,2,1.0,0.0,0.0,0.0
78000,1,395.0,5,0,0,0,2,0.0,1.0,0.0,0.0
144802,0,332.0,5,0,0,1,2,0.0,0.0,0.0,1.0
95077,1,186.0,4,0,0,0,3,0.0,1.0,0.0,0.0
39895,1,181.0,1,0,0,0,3,0.0,0.0,0.0,1.0
72349,0,147.0,3,0,0,1,2,0.0,0.0,0.0,1.0
197975,0,128.0,2,0,0,1,1,1.0,0.0,0.0,0.0
43246,0,243.0,3,0,0,0,3,0.0,1.0,0.0,0.0
157304,0,78.0,4,0,0,1,1,0.0,0.0,0.0,1.0
197606,0,119.0,1,0,0,1,3,0.0,0.0,0.0,1.0
157336,0,285.0,5,0,0,1,2,0.0,1.0,0.0,0.0
146412,0,172.0,5,0,0,0,0,0.0,0.0,1.0,0.0
122762,0,206.0,8,1,13,1,2,0.0,0.0,0.0,1.0
39704,0,217.0,3,0,0,1,3,0.0,0.0,1.0,0.0
31143,0,112.0,2,0,0,1,1,0.0,0.0,0.0,1.0
96664,0,160.0,11,1,7,1,3,0.0,0.0,1.0,0.0
187213,0,308.0,2,0,0,1,2,0.0,0.0,0.0,1.0
144678,0,200.0,2,0,0,1,2,0.0,1.0,0.0,0.0
158888,0,106.0,2,1,16,1,1,0.0,0.0,0.0,1.0
67795,0,111.0,9,0,0,0,2,0.0,0.0,0.0,1.0
92708,0,186.0,3,0,0,0,2,0.0,0.0,1.0,0.0
191109,1,135.0,5,0,0,1,0,0.0,1.0,0.0,0.0
43840,0,69.0,4,0,0,0,3,1.0,0.0,0.0,0.0
60828,0,172.0,4,0,0,1,1,0.0,0.0,1.0,0.0
7212,0,179.0,5,1,13,1,2,0.0,0.0,1.0,0.0
72228,0,236.0,1,0,0,0,2,0.0,0.0,1.0,0.0
196478,0,285.0,7,0,0,1,3,0.0,0.0,0.0,1.0
104255,0,286.0,1,0,0,1,1,0.0,0.0,0.0,1.0
76205,1,240.0,2,0,0,0,3,0.0,0.0,0.0,1.0
162560,0,171.0,3,0,0,0,3,0.0,1.0,0.0,0.0
114392,0,76.0,3,0,0,1,2,1.0,0.0,0.0,0.0
111895,0,159.0,1,0,0,1,0,0.0,0.0,0.0,1.0
135200,0,133.0,2,0,0,0,2,0.0,0.0,0.0,1.0
176729,0,160.0,4,0,0,1,3,0.0,0.0,0.0,1.0
183566,0,363.0,6,0,0,0,1,0.0,0.0,0.0,1.0
79111,0,251.0,1,0,0,0,1,0.0,0.0,0.0,1.0
93025,0,294.0,1,0,0,1,1,0.0,1.0,0.0,0.0
166228,0,187.0,6,0,0,1,0,0.0,0.0,0.0,1.0
72359,1,240.0,2,0,0,1,1,0.0,0.0,0.0,1.0
89672,0,196.0,2,0,0,1,3,0.0,0.0,1.0,0.0
180199,0,238.0,2,0,0,1,0,0.0,0.0,0.0,1.0
126908,0,313.0,2,0,0,0,3,0.0,0.0,0.0,1.0
167568,0,283.0,2,0,0,1,2,0.0,0.0,0.0,1.0
91624,1,99.0,1,0,0,1,3,1.0,0.0,0.0,0.0
19973,0,154.0,3,0,0,0,2,0.0,0.0,0.0,1.0
59535,0,142.0,11,2,50,1,0,0.0,0.0,0.0,1.0
10955,0,185.0,3,0,0,1,2,0.0,0.0,0.0,1.0
45139,0,113.0,8,0,0,0,1,0.0,0.0,0.0,1.0
56451,0,164.0,10,1,14,1,2,0.0,0.0,0.0,1.0
183824,1,260.0,14,1,9,1,3,0.0,1.0,0.0,0.0
155337,0,259.0,3,0,0,1,3,0.0,0.0,1.0,0.0
19079,0,140.0,3,0,0,0,1,0.0,0.0,1.0,0.0
10303,0,79.0,2,0,0,1,2,1.0,0.0,0.0,0.0
61340,1,148.0,4,0,0,0,2,0.0,0.0,0.0,1.0
14054,1,277.0,1,0,0,1,1,0.0,0.0,1.0,0.0
29892,0,153.0,6,0,0,0,1,0.0,0.0,0.0,1.0
55087,0,258.0,1,0,0,1,2,0.0,1.0,0.0,0.0
150412,0,218.0,1,0,0,1,3,0.0,0.0,1.0,0.0
77038,1,225.0,3,0,0,1,0,0.0,1.0,0.0,0.0
147694,0,280.0,5,0,0,1,2,0.0,1.0,0.0,0.0
133131,0,74.0,5,0,0,1,1,0.0,0.0,0.0,1.0
46997,1,254.0,11,1,13,1,2,0.0,0.0,0.0,1.0
113068,0,207.0,4,0,0,1,3,0.0,0.0,1.0,0.0
11817,0,298.0,6,0,0,0,0,0.0,0.0,1.0,0.0
107547,0,261.0,5,1,7,0,2,0.0,0.0,0.0,1.0
164916,0,341.0,4,0,0,1,2,0.0,1.0,0.0,0.0
43559,1,122.0,4,0,0,1,2,0.0,1.0,0.0,0.0
70328,0,78.0,4,0,0,1,2,1.0,0.0,0.0,0.0
155671,0,197.0,2,0,0,1,0,0.0,0.0,0.0,1.0
146136,1,206.0,2,0,0,1,3,0.0,0.0,0.0,1.0
99860,1,108.0,1,0,0,1,2,0.0,0.0,1.0,0.0
142151,0,90.0,6,0,0,0,1,0.0,0.0,0.0,1.0
70594,0,309.0,5,0,0,0,1,0.0,0.0,1.0,0.0
53452,0,187.0,5,0,0,1,1,0.0,1.0,0.0,0.0
80730,0,260.0,4,0,0,1,2,0.0,0.0,0.0,1.0
122470,0,235.0,2,0,0,1,3,0.0,0.0,0.0,1.0
134158,1,96.0,2,0,0,0,0,1.0,0.0,0.0,0.0
30498,0,300.0,4,0,0,0,1,0.0,0.0,1.0,0.0
125855,1,361.0,30,3,252,1,3,1.0,0.0,0.0,0.0
15936,0,173.0,5,0,0,0,3,0.0,0.0,1.0,0.0
6729,0,88.0,2,0,0,0,1,1.0,0.0,0.0,0.0
163305,0,123.0,2,0,0,0,2,1.0,0.0,0.0,0.0
181219,1,347.0,11,1,15,0,3,0.0,0.0,1.0,0.0
131552,1,333.0,1,0,0,1,2,0.0,1.0,0.0,0.0
96801,0,72.0,2,0,0,0,0,1.0,0.0,0.0,0.0
123441,1,190.0,3,0,0,1,1,0.0,0.0,0.0,1.0
60753,0,93.0,3,0,0,0,2,1.0,0.0,0.0,0.0
52011,0,196.0,4,0,0,1,0,0.0,1.0,0.0,0.0
111363,0,290.0,5,1,9,0,1,0.0,0.0,0.0,1.0
85955,0,267.0,1,0,0,0,0,0.0,0.0,0.0,1.0
183820,0,76.0,2,0,0,1,1,1.0,0.0,0.0,0.0
113541,0,96.0,1,0,0,0,0,1.0,0.0,0.0,0.0
2589,0,70.0,5,0,0,0,3,1.0,0.0,0.0,0.0
64814,0,216.0,1,0,0,1,3,0.0,1.0,0.0,0.0
92431,0,69.0,4,0,0,1,2,1.0,0.0,0.0,0.0
189742,1,136.0,10,1,14,0,2,1.0,0.0,0.0,0.0
167663,0,112.0,1,0,0,0,2,0.0,0.0,0.0,1.0
153457,1,240.0,3,0,0,0,2,0.0,0.0,1.0,0.0
35528,0,78.0,3,0,0,1,2,1.0,0.0,0.0,0.0
73533,0,163.0,2,0,0,1,0,0.0,0.0,0.0,1.0
11476,0,60.0,1,0,0,0,1,1.0,0.0,0.0,0.0
88126,0,370.0,1,0,0,1,0,0.0,0.0,0.0,1.0
75860,0,140.0,11,1,7,1,1,0.0,1.0,0.0,0.0
123611,0,369.0,4,0,0,1,1,0.0,1.0,0.0,0.0
181015,0,146.0,2,0,0,1,1,0.0,0.0,1.0,0.0
193763,0,158.0,9,1,9,0,3,0.0,1.0,0.0,0.0
192726,0,64.0,4,0,0,0,2,1.0,0.0,0.0,0.0
68069,0,70.0,2,0,0,0,1,1.0,0.0,0.0,0.0
47405,1,168.0,4,0,0,1,2,0.0,0.0,1.0,0.0
48833,0,206.0,1,0,0,0,2,0.0,0.0,1.0,0.0
189450,0,198.0,4,0,0,0,3,0.0,0.0,0.0,1.0
60219,0,160.0,1,0,0,1,3,0.0,0.0,0.0,1.0
70638,0,78.0,4,0,0,0,2,1.0,0.0,0.0,0.0
7849,1,70.0,2,0,0,1,3,0.0,0.0,0.0,1.0
49892,0,328.0,1,0,0,1,2,0.0,1.0,0.0,0.0
35843,0,107.0,3,0,0,1,2,0.0,0.0,0.0,1.0
20371,1,134.0,1,0,0,0,3,0.0,0.0,0.0,1.0
46840,1,143.0,3,0,0,1,1,0.0,0.0,1.0,0.0
192043,1,93.0,1,0,0,0,3,1.0,0.0,0.0,0.0
194688,0,346.0,2,0,0,1,0,0.0,1.0,0.0,0.0
94603,0,223.0,3,0,0,1,2,0.0,0.0,0.0,1.0
43404,1,63.0,2,0,0,0,1,1.0,0.0,0.0,0.0
48328,1,312.0,1,0,0,1,2,0.0,0.0,1.0,0.0
23747,0,73.0,4,0,0,0,0,1.0,0.0,0.0,0.0
90639,0,121.0,14,1,16,1,3,0.0,0.0,1.0,0.0
184018,0,91.0,3,0,0,0,1,1.0,0.0,0.0,0.0
17964,0,63.0,2,0,0,0,0,1.0,0.0,0.0,0.0
79113,0,102.0,5,0,0,0,0,0.0,0.0,1.0,0.0
146118,0,102.0,3,0,0,0,0,1.0,0.0,0.0,0.0
183825,0,70.0,4,0,0,1,2,1.0,0.0,0.0,0.0
3854,1,320.0,3,0,0,1,2,0.0,1.0,0.0,0.0
128082,1,375.0,2,0,0,1,1,0.0,1.0,0.0,0.0
1810,0,207.0,2,0,0,1,2,0.0,0.0,0.0,1.0
137694,0,78.0,5,0,0,0,0,1.0,0.0,0.0,0.0
4927,1,212.0,8,0,0,1,1,0.0,1.0,0.0,0.0
141564,0,206.0,2,0,0,1,0,0.0,0.0,0.0,1.0
25293,0,146.0,3,0,0,1,0,0.0,0.0,0.0,1.0
33426,0,137.0,6,0,0,1,2,0.0,0.0,0.0,1.0
23781,1,255.0,2,0,0,1,2,0.0,0.0,0.0,1.0
74811,1,279.0,1,0,0,1,3,0.0,0.0,0.0,1.0
95935,1,107.0,24,2,53,0,3,1.0,0.0,0.0,0.0
40904,0,276.0,4,1,19,1,3,0.0,1.0,0.0,0.0
112875,1,62.0,4,0,0,0,2,1.0,0.0,0.0,0.0
63245,0,85.0,1,0,0,1,0,0.0,0.0,1.0,0.0
159939,0,329.0,2,0,0,1,2,0.0,0.0,0.0,1.0
107425,0,186.0,2,0,0,1,2,0.0,1.0,0.0,0.0
125845,0,120.0,5,0,0,0,1,1.0,0.0,0.0,0.0
97058,0,121.0,8,0,0,1,1,0.0,0.0,1.0,0.0
61106,0,67.0,3,0,0,1,0,0.0,0.0,0.0,1.0
155213,1,125.0,1,0,0,1,1,0.0,0.0,1.0,0.0
44705,0,64.0,6,0,0,1,1,0.0,1.0,0.0,0.0
81772,0,249.0,4,0,0,1,3,0.0,1.0,0.0,0.0
175540,0,69.0,4,0,0,0,3,1.0,0.0,0.0,0.0
52181,0,151.0,5,0,0,0,2,0.0,1.0,0.0,0.0
168296,0,295.0,1,0,0,1,0,0.0,1.0,0.0,0.0
20518,0,183.0,1,0,0,0,2,0.0,0.0,0.0,1.0
133198,0,88.0,4,0,0,0,3,1.0,0.0,0.0,0.0
135984,0,172.0,1,0,0,1,2,0.0,0.0,0.0,1.0
81178,1,104.0,2,0,0,0,2,0.0,0.0,0.0,1.0
179410,0,67.0,1,0,0,1,2,1.0,0.0,0.0,0.0
54152,1,215.0,3,0,0,1,0,0.0,0.0,1.0,0.0
122672,0,298.0,1,0,0,1,3,0.0,1.0,0.0,0.0
18437,0,389.0,3,0,0,1,3,0.0,1.0,0.0,0.0
113419,0,156.0,2,0,0,0,0,0.0,0.0,1.0,0.0
185058,0,139.0,1,0,0,0,0,0.0,0.0,0.0,1.0
198342,0,116.0,4,0,0,0,0,1.0,0.0,0.0,0.0
152521,0,222.0,6,0,0,1,3,0.0,0.0,1.0,0.0
92567,0,303.0,22,2,91,1,2,0.0,1.0,0.0,0.0
90621,0,148.0,2,0,0,1,2,0.0,0.0,0.0,1.0
138687,0,233.0,1,0,0,0,1,0.0,1.0,0.0,0.0
140061,0,191.0,7,1,9,1,2,0.0,0.0,0.0,1.0
143476,0,232.0,6,0,0,0,3,0.0,0.0,1.0,0.0
2557,0,138.0,1,0,0,1,0,0.0,0.0,1.0,0.0
130405,0,159.0,2,0,0,1,3,0.0,0.0,0.0,1.0
98228,0,158.0,6,0,0,1,2,0.0,0.0,0.0,1.0
176577,0,250.0,4,0,0,0,0,0.0,0.0,0.0,1.0
53425,1,78.0,3,0,0,1,3,0.0,0.0,0.0,1.0
93970,0,334.0,9,0,0,1,0,0.0,1.0,0.0,0.0
79735,1,317.0,12,1,13,1,1,0.0,1.0,0.0,0.0
182459,0,323.0,2,0,0,1,2,0.0,0.0,0.0,1.0
187918,0,287.0,1,0,0,1,1,0.0,1.0,0.0,0.0
142879,1,173.0,5,0,0,1,3,0.0,0.0,1.0,0.0
199669,1,363.0,1,0,0,1,3,0.0,1.0,0.0,0.0
23533,0,131.0,3,0,0,0,3,0.0,0.0,1.0,0.0
95805,1,160.0,1,0,0,0,2,0.0,0.0,1.0,0.0
166381,0,263.0,2,0,0,1,3,0.0,0.0,0.0,1.0
35974,1,114.0,1,0,0,1,2,0.0,0.0,1.0,0.0
94682,1,237.0,5,0,0,1,0,0.0,1.0,0.0,0.0
76191,0,170.0,5,0,0,1,0,0.0,0.0,0.0,1.0
16676,1,316.0,4,0,0,1,3,0.0,1.0,0.0,0.0
11080,0,213.0,2,0,0,1,0,0.0,0.0,0.0,1.0
130394,1,325.0,2,0,0,0,3,0.0,1.0,0.0,0.0
136352,0,249.0,1,0,0,1,3,0.0,0.0,0.0,1.0
130503,0,293.0,3,0,0,0,3,0.0,0.0,1.0,0.0
107011,0,216.0,3,0,0,0,2,0.0,1.0,0.0,0.0
75842,1,197.0,2,0,0,1,2,0.0,1.0,0.0,0.0
172709,0,98.0,8,0,0,0,2,1.0,0.0,0.0,0.0
114263,0,110.0,1,0,0,0,1,1.0,0.0,0.0,0.0
11854,0,196.0,5,0,0,0,1,0.0,0.0,1.0,0.0
180930,1,301.0,9,1,12,1,1,0.0,0.0,0.0,1.0
189627,1,208.0,10,1,12,1,0,0.0,0.0,0.0,1.0
14226,0,95.0,2,1,10,0,1,1.0,0.0,0.0,0.0
129700,0,69.0,1,0,0,0,2,1.0,0.0,0.0,0.0
22160,0,297.0,9,0,0,0,1,0.0,0.0,1.0,0.0
73620,1,151.0,3,0,0,1,3,0.0,0.0,0.0,1.0
187120,0,322.0,1,0,0,1,2,0.0,0.0,0.0,1.0
49544,0,246.0,6,0,0,1,3,0.0,0.0,0.0,1.0
153875,0,75.0,2,0,0,1,3,0.0,0.0,0.0,1.0
74556,0,122.0,3,0,0,0,3,1.0,0.0,0.0,0.0
47899,0,361.0,9,0,0,1,2,0.0,1.0,0.0,0.0
98387,0,83.0,3,0,0,1,1,1.0,0.0,0.0,0.0
151681,0,76.0,3,0,0,1,3,1.0,0.0,0.0,0.0
105124,0,142.0,3,0,0,1,2,0.0,0.0,1.0,0.0
174553,1,161.0,4,0,0,1,3,0.0,1.0,0.0,0.0
25452,1,95.0,3,0,0,0,1,0.0,0.0,0.0,1.0
195454,0,67.0,5,0,0,0,2,1.0,0.0,0.0,0.0
74204,1,183.0,5,0,0,1,2,0.0,1.0,0.0,0.0
133846,0,265.0,2,0,0,1,1,0.0,1.0,0.0,0.0
66453,0,131.0,11,1,9,1,3,0.0,1.0,0.0,0.0
10742,0,228.0,5,0,0,1,3,0.0,0.0,0.0,1.0
138834,0,88.0,4,0,0,1,2,0.0,0.0,0.0,1.0
160273,1,135.0,3,0,0,1,3,0.0,1.0,0.0,0.0
42875,1,202.0,2,0,0,1,1,0.0,0.0,0.0,1.0
59647,0,248.0,4,0,0,0,1,0.0,0.0,0.0,1.0
48532,0,314.0,3,0,0,1,2,0.0,1.0,0.0,0.0
